report_t_s,t,IAS_kmh,pitch,roll
0.05681300000003375,287.04,30.08835840029312,1,2
0.23681300000004057,287.22,30.19547286651847,1,2
0.4268130000000383,287.41,30.045405689742722,0,3
0.6268130000000269,287.61,29.63425004129856,-1,3
0.8168130000000247,287.8,29.459415181858972,-1,3
1.0568130000000338,288.04,28.816748159530352,1,3
1.2268129999999928,288.21,28.659462589489834,-3,3
1.4268130000000383,288.41,28.74944542499729,-1,3
1.6368130000000178,288.62,29.26147734005323,-2,3
1.8168130000000247,288.8,29.50322102788792,-1,2
2.0668130000000247,289.05,30.152672741722043,1,1
2.226812999999993,289.21,29.87297726053035,-2,1
2.436813000000029,289.42,29.612452134677596,0,1
2.6468130000000087,289.63,29.69954777021195,0,1
2.8468129999999974,289.83,29.459415181858972,1,1
3.0768130000000156,290.06,29.173073883221804,0,1
3.226812999999993,290.21,29.08440172101513,1,0
3.44681300000002,290.43,28.97317989212134,0,0
3.636813000000018,290.62,29.017719779894662,2,0
3.8268130000000156,290.81,29.54696192815216,-1,0
4.066813000000025,291.05,29.721281800028997,1,0
4.236813000000041,291.22,29.612452134677596,2,0
4.436813000000029,291.42,29.67779782385259,-1,1
4.626813000000027,291.61,29.459415181858972,1,1
4.826813000000016,291.81,27.836530835928386,1,1
5.066813000000025,292.05,26.940623487171766,2,1
5.216813000000002,292.2,26.940623487171766,2,1
5.426813000000038,292.41,27.10788395373161,1,1
5.626813000000027,292.61,27.836530835928386,2,1
5.8368130000000065,292.82,29.30557906415968,0,1
6.046812999999986,293.03,30.002391486312543,2,1
6.226812999999993,293.21,30.323510781610512,1,1
6.4168129999999906,293.4,30.472208398701227,1,1
6.636813000000018,293.62,30.49339172305223,1,1
6.826813000000016,293.81,30.344797910088005,0,1
7.066813000000025,294.05,30.302208699050578,0,1
7.216813000000002,294.2,30.152672741722043,-1,1
7.436813000000029,294.42,29.937754302102572,0,1
7.626813000000027,294.61,30.002391486312543,-1,1
7.826813000000016,294.81,29.937754302102572,0,0
8.066813000000025,295.05,29.371607489727428,0,0
8.246813000000031,295.23,29.15093112945598,0,0
8.43681300000003,295.42,28.726976140263446,1,0
8.626813000000027,295.61,28.501309046198887,2,0
8.846812999999997,295.83,27.012433361740086,3,0
9.086813000000006,296.07,25.15576474687263,3,1
9.23681300000004,296.22,24.74164979733319,6,1
9.43681300000003,296.42,24.187366516005657,6,1
9.636813000000018,296.62,23.756376694973273,5,0
9.846812999999997,296.83,23.178543913697073,6,1
10.086813000000006,297.07,22.557324933672106,4,0
10.23681300000004,297.22,22.35604458735571,3,0
10.426813000000038,297.41,22.123767693111756,3,0
10.636813000000018,297.62,21.56208406874797,3,0
10.836813000000006,297.82,21.502105971845868,2,0
11.066813000000025,298.05,21.321159366570427,1,0
11.23681300000004,298.22,21.04682280060342,0,0
11.43681300000003,298.42,21.01611990635682,-1,-1
11.626813000000027,298.61,21.290852088468917,-2,-1
11.836813000000006,298.82,21.532115904065776,-3,-1
12.076813000000016,299.06,21.351423625049605,-4,-1
12.226812999999993,299.21,21.351423625049605,-4,-1
12.43681300000003,299.42,21.532115904065776,-3,-1
12.636813000000018,299.62,21.947946884594458,-4,-1
12.826813000000016,299.81,22.15293549443071,-4,-1
13.066813000000025,300.05,22.413737701577173,-2,-1
13.246813000000031,300.23,22.557324933672106,-3,-1
13.43681300000003,300.42,22.87004379228917,-3,-1
13.636813000000018,300.62,23.178543913697073,-2,0
13.836813000000006,300.82,23.234194759501545,-2,0
14.066813000000025,301.05,23.455477798917467,-1,0
14.246813000000031,301.23,23.31742199230753,0,0
14.43681300000003,301.42,23.37274216968587,0,0
14.626813000000027,301.61,23.482991565325374,0,0
14.826813000000016,301.81,23.31742199230753,0,0
15.066813000000025,302.05,23.15066832464132,1,0
15.23681300000004,302.22,23.206386018525507,2,0
15.43681300000003,302.42,23.234194759501545,1,0
15.636813000000018,302.62,23.094816208714146,1,0
15.846812999999997,302.83,22.87004379228917,2,-1
16.066813000000025,303.05,22.87004379228917,2,-1
16.23681300000004,303.22,23.15066832464132,1,-1
16.43681300000003,303.42,23.06683943744034,1,-2
16.626813000000027,303.61,23.122759130257755,1,-2
16.826813000000016,303.81,22.72843225242474,1,-2
17.046812999999986,304.03,22.841791719994113,0,-2
17.23681300000004,304.22,22.756825058313687,0,-2
17.43681300000003,304.42,22.785182483717936,0,-1
17.64681300000001,304.63,22.756825058313687,0,-1
17.836813000000006,304.82,22.785182483717936,-1,-1
18.076813000000016,305.06,22.70000393329104,-1,0
18.226812999999993,305.21,22.585932839820853,-1,0
18.42681300000004,305.41,23.122759130257755,-1,0
18.636813000000018,305.62,23.06683943744034,-1,1
18.826813000000016,305.81,22.926443492711417,-1,1
19.066813000000025,306.05,23.010783851694136,-1,1
19.24681300000003,306.23,23.06683943744034,-1,1
19.42681300000004,306.41,22.926443492711417,-1,1
19.64681300000001,306.63,23.06683943744034,-1,1
19.836813000000006,306.82,23.178543913697073,0,1
20.076813000000016,307.06,23.234194759501545,0,1
20.23681300000004,307.22,23.15066832464132,0,1
20.42681300000004,307.41,23.206386018525507,0,1
20.64681300000001,307.63,23.345098467322423,0,1
20.836813000000006,307.82,23.37274216968587,0,0
21.076813000000016,308.06,23.482991565325374,0,0
21.226812999999993,308.21,23.647401915367755,1,0
21.42681300000004,308.41,23.729179918232248,0,0
21.64681300000001,308.63,23.647401915367755,0,0
21.836813000000006,308.82,23.565340122774398,0,0
22.076813000000016,309.06,23.400353215544524,0,-1
22.24681300000003,309.23,23.31742199230753,0,-1
22.42681300000004,309.41,23.289712627804455,0,-1
22.636813000000018,309.62,23.178543913697073,0,-1
22.836813000000006,309.82,23.206386018525507,0,-1
23.066813000000025,310.05,23.482991565325374,-1,-1
23.23681300000004,310.22,23.37274216968587,0,0
23.43681300000003,310.42,23.37274216968587,0,0
23.626813000000027,310.61,23.37274216968587,-1,0
23.826813000000016,310.81,23.37274216968587,0,0
24.086813000000006,311.07,23.42793172036058,0,1
24.24681300000003,311.23,23.482991565325374,0,1
24.43681300000003,311.42,23.455477798917467,-1,1
24.636813000000018,311.62,23.37274216968587,0,1
24.826813000000016,311.81,23.482991565325374,0,1
25.076813000000016,312.06,23.537922614802017,0,1
25.226812999999993,312.21,23.59272576841585,0,1
25.43681300000003,312.42,23.620079662552076,-1,0
25.636813000000018,312.62,23.620079662552076,-1,0
25.816813000000025,312.8,23.482991565325374,-1,0
26.076813000000016,313.06,23.59272576841585,-1,0
26.226812999999993,313.21,23.59272576841585,0,0
