report_t_s,t,IAS_kmh,pitch,roll
0.17259268338719266,674.85,29.54696192815216,4,-1
0.3624084280626321,675.04,28.36504702723305,4,-2
0.6021756844948499,675.28,27.036327602026162,2,-3
0.7720108244677372,675.45,26.79642642942814,1,-4
0.9618265691431767,675.64,27.274118702909686,0,-4
1.1816132208727286,675.86,27.62696802482853,-1,-3
1.371428965548168,676.05,28.79433139366433,-2,-2
1.601205919629053,676.28,29.017719779894662,-3,-2
1.781031361953273,676.46,29.349614519597687,-3,-1
1.9708471066287125,676.65,29.590638170660306,-3,0
2.1606628513042656,676.84,29.851353676617922,-3,0
2.370459200682371,677.05,29.03996410648819,-2,1
2.6002361547632558,677.28,29.26147734005323,-1,0
2.7700712947361428,677.45,29.28353650439239,0,0
2.969877341762915,677.65,29.128771543486916,1,0
3.1596930864384682,677.84,29.195199843082953,2,1
3.3794797381679067,678.06,28.771897162448816,4,1
3.6092566922487914,678.29,28.97317989212134,5,0
3.779091832221679,678.46,28.159417716324477,4,0
3.9788978792484513,678.66,27.62696802482853,4,0
4.168713623924004,678.85,26.98851796673571,5,0
4.378509973302109,679.06,25.739385071861193,5,0
4.608286927382994,679.29,23.701951934602434,5,0
4.7781220673558815,679.46,22.269224668742705,5,0
4.967937812031321,679.65,21.800346374331216,4,0
5.167743859058207,679.85,21.44196010306018,3,0
5.377540208436312,680.06,20.32892781536815,2,-1
5.617307464868531,680.3,19.385900488630956,0,-2
5.787142604841417,680.47,18.981983267707044,-1,-2
5.966968047165524,680.65,18.707860810965236,-3,-3
6.176764396543743,680.86,19.48557158514987,-4,-3
6.366580141219183,681.05,19.584735439747405,-4,-3
6.6063473976514,681.29,20.79993070533983,-5,-4
6.766192235272954,681.45,21.800346374331216,-4,-4
6.965998282299727,681.65,22.95459137745916,-4,-4
7.175794631677946,681.86,23.537922614802017,-5,-3
7.365610376353385,682.05,23.810677055403836,-6,-3
7.59538733043427,682.28,24.819822661307946,-6,-3
7.785203075109823,682.47,25.563172050943177,-5,-3
7.985009122136596,682.67,26.236330259969744,-4,-4
8.174824866812148,682.86,26.651449208213034,-3,-4
8.364640611487589,683.05,26.79642642942814,-2,-5
