report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,vario
20.025593000000015,463.84,22.52868069997958,1.899458522772927,1,4,-1.29
20.215593000000013,464.03,22.52868069997958,1.9026438427412873,1,4,-1.31
20.45559300000002,464.27,22.557324933672106,1.9065964218339286,1,5,-1.34
20.625593000000038,464.44,22.52868069997958,1.911360393927866,1,5,-1.36
20.845593000000065,464.66,22.269224668742705,1.9163895558284438,1,5,-1.38
21.015593000000024,464.83,22.413737701577173,1.9231630782512443,1,5,-1.38
21.22559300000006,465.04,22.72843225242474,1.9306464330790565,0,4,-1.39
21.44559300000003,465.26,23.06683943744034,1.940095237562529,0,4,-1.41
21.625593000000038,465.44,23.06683943744034,1.9508589399705534,-1,4,-1.42
21.815593000000035,465.63,23.42793172036058,1.963046827743222,-1,4,-1.43
22.015593000000024,465.83,23.42793172036058,1.9771859391163962,-1,4,-1.43
22.22559300000006,466.04,23.345098467322423,1.9931544977029454,-1,3,-1.42
22.465593000000013,466.28,23.31742199230753,2.011631394867776,-1,3,-1.4
22.615593000000047,466.43,23.206386018525507,2.03429502976807,-1,3,-1.39
22.805593000000044,466.62,23.289712627804455,2.0599707705464496,0,3,-1.36
23.025593000000015,466.84,23.234194759501545,2.0893958705046574,0,3,-1.34
23.215593000000013,467.03,23.094816208714146,2.1210712955520967,0,3,-1.33
23.45559300000002,467.27,23.094816208714146,2.155086264548521,0,3,-1.32
23.63559300000003,467.45,22.98270478833497,2.191484546077788,-1,3,-1.33
23.825593000000026,467.64,23.010783851694136,2.2309550847606707,0,3,-1.35
24.015593000000024,467.83,22.841791719994113,2.271580512829241,1,3,-1.35
24.215593000000013,468.03,22.87004379228917,2.3136620291037056,1,3,-1.35
24.47559300000006,468.29,22.87004379228917,2.3580245403875773,0,4,-1.34
24.63559300000003,468.45,22.72843225242474,2.4012388897572077,1,4,-1.33
24.825593000000026,468.64,22.442528641771514,2.445810494062984,1,4,-1.34
25.015593000000024,468.83,22.671539967320168,2.490632051032809,1,4,-1.36
25.23559300000005,469.05,22.785182483717936,2.535824609995901,0,4,-1.35
25.47559300000006,469.29,22.841791719994113,2.580750549081601,0,4,-1.34
25.625593000000038,469.44,22.841791719994113,2.625106915948974,0,4,-1.34
25.805593000000044,469.62,22.81350466057241,2.6701442561422444,0,4,-1.33
26.025593000000015,469.84,22.898261006959828,2.7149960560072204,0,4,-1.34
26.215593000000013,470.03,23.122759130257755,2.7587018545047037,0,4,-1.37
26.45559300000002,470.27,23.345098467322423,2.8026110191952744,-2,3,-1.39
26.625593000000038,470.44,23.59272576841585,2.8459491518746094,-2,3,-1.41
