report_t_s,t,IAS_kmh,pitch,roll
0.005052854958511362,390.71,50.99988745485781,0,-7
0.20485852277050196,390.91,50.86042199500712,0,-6
0.4146544739730239,391.12,50.362841622832704,-1,-6
0.644430991956779,391.35,49.80846605564486,-1,-6
0.8042755262063034,391.51,50.0928665641351,0,-6
0.994090910627649,391.7,49.69165125130813,0,-7
1.2038868618302276,391.91,50.40129143753589,-1,-9
1.4136828130327497,392.12,50.5803374416807,-2,-10
1.653449614407093,392.36,51.74151438858829,1,-7
1.8033038652660291,392.51,52.60785204642721,2,-4
2.023090099859196,392.73,51.965666402865246,8,-6
2.2129054842805416,392.92,41.241302422573945,18,-3
2.4027208687018873,393.11,29.28353650439239,25,1
2.6524779534668186,393.36,16.310718586755353,21,18
2.802332204325755,393.51,11.864589959116124,21,23
3.012128155528334,393.72,8.57979502395373,14,24
3.1919532565590343,393.9,14.01074660423788,9,27
3.401749207761613,394.11,21.138663918159487,4,33
3.641516009135956,394.35,25.563172050943177,-3,39
3.811350826776069,394.52,26.79642642942814,-3,41
4.041127344759824,394.75,28.659462589489834,3,45
4.210962162399993,394.92,29.08440172101513,0,45
4.400777546821339,395.11,29.26147734005323,-1,47
4.660524914976858,395.37,32.0220945725967,6,43
4.810379165835795,395.52,32.975814421097986,6,37
5.00019455025714,395.71,37.068951197156125,3,30
5.2299710682408955,395.94,39.03736436193574,6,17
5.389815602490477,396.1,39.10347340905998,8,10
5.639572687255408,396.35,39.595773197426524,11,2
5.789426938114344,396.5,40.76887787346157,12,1
6.039184022879276,396.75,41.288247574280774,13,2
6.199028557128857,396.91,41.42876385423291,12,2
6.388843941550203,397.1,41.86290946381426,11,1
6.638601026315134,397.35,41.20997594450812,9,1
6.808435843955246,397.52,39.46509372152788,9,3
6.998251228376592,397.71,38.13367666405073,11,7
7.198056896188582,397.91,37.74220253298443,11,12
7.387872280609928,398.1,35.97272563757045,12,17
7.617648798593627,398.33,34.24383603106475,14,22
7.797473899624384,398.51,33.19051568795901,14,23
8.027250417608139,398.74,32.122761575314314,11,23
8.197085235248307,398.91,30.704421173372356,12,24
8.396890903060243,399.11,29.173073883221804,12,26
8.656638271215762,399.37,28.79433139366433,11,26
8.79650223868411,399.51,28.681984763959413,10,25
8.996307906496044,399.71,28.501309046198887,9,24
9.206103857698622,399.92,28.136477250018636,7,21
9.395919242119968,400.11,28.38780278462522,6,18
9.655666610275487,400.37,28.478643985718595,4,14
9.785540294353247,400.5,28.928571428571427,3,12
10.015316812337002,400.73,29.26147734005323,2,9
10.215122480148937,400.93,29.894585203507944,0,7
10.424918431351458,401.14,30.59908837177463,-1,5
10.634714382554037,401.35,31.059880859069498,-1,3
10.784568633412974,401.5,31.30836386589346,-2,1
11.00435486800614,401.72,31.73852837913991,-2,0
11.194170252427485,401.91,31.880626754267208,-1,-2
11.403966203630008,402.12,32.60163660284056,-1,-3
11.643733005004352,402.36,33.519621880629984,1,-3
11.793587255863287,402.51,34.98997669887414,0,-3
12.003383207065866,402.72,37.69084092715256,2,-2
12.193198591487212,402.91,38.06588340747968,2,-2
12.402994542689733,403.12,37.77640480781729,-2,-2
12.622780777282843,403.34,37.450222064135495,-1,-2
12.792615594923014,403.51,37.67370483127835,1,-2
12.98243097934436,403.7,37.450222064135495,1,-2
13.192226930546937,403.91,37.82765023694942,-3,-3
13.39203259835887,404.11,37.69084092715256,-2,-2
