report_t_s,t,IAS_kmh,pitch,roll
0.1594002375961916,341.11,51.99051252735581,0,-1
0.3891767555798899,341.34,54.48901663338648,0,0
0.5590115732200592,341.51,55.24224827881247,0,1
0.7488269576414048,341.7,55.52207572540082,1,2
0.9586229088439836,341.91,55.92764777562422,0,2
1.1484382932653292,342.1,56.15808817389476,0,2
1.3882050946396156,342.34,56.215550675547966,2,1
1.5480496288891967,342.5,56.53626139072884,3,1
1.7478552967011307,342.7,56.83244371099367,4,1
1.9676415312942976,342.92,56.08905546412011,4,2
2.157456915715643,343.11,55.707846468547544,5,1
2.3872334336993415,343.34,54.28718278088957,7,-1
2.5570682513395107,343.51,53.230163019683125,7,-2
2.7568739191514444,343.71,51.91593848104208,7,-1
2.94668930357279,343.9,51.11371251575116,4,-1
3.156485254775369,344.11,51.12634410188635,10,4
3.396252056149712,344.35,51.16422014913731,17,2
3.5461063070086483,344.5,38.70512543183238,21,-2
3.7559022582111705,344.71,26.187060112714803,20,-2
3.965698209413749,344.92,16.429056669852486,14,13
4.155513593835095,345.11,10.164463907684075,6,25
4.405270678600027,345.36,8.273274220435983,-5,31
4.5751054962401385,345.53,16.03119965083393,-11,34
4.764920880661541,345.72,24.426456675381424,-20,42
4.954736265082887,345.91,27.179251915641046,-29,51
5.154541932894821,346.11,28.2509933002183,-42,60
5.384318450878519,346.34,30.259559545332962,-39,60
5.5541532685186885,346.51,32.956226766015874,-39,62
5.753958936330622,346.71,35.918833883507695,-40,66
5.9437743207519675,346.9,41.30388410109556,-32,69
6.143579988563959,347.1,47.41752372406691,-26,64
6.3933370733288895,347.35,52.39877267218212,-22,51
6.543191324187826,347.5,53.58080275125959,-15,46
6.762977558780992,347.72,54.10846886635422,-14,40
6.952792943202338,347.91,55.81207078131001,-12,34
7.142608327623684,348.1,58.290785624963995,-9,28
7.402355695779203,348.36,60.38025233840101,-3,19
7.572190513419316,348.53,62.067765591409874,1,12
7.7620058978407185,348.72,62.76093489567847,5,4
7.951821282262064,348.91,61.942796809077095,8,-3
8.19158808363635,349.15,60.2410654735435,12,-11
8.40138403483893,349.36,59.540250705565825,12,-19
8.551238285697865,349.51,58.33507954140494,13,-24
8.771024520291032,349.73,55.73102427128475,13,-31
8.960839904712378,349.92,53.33922892053029,14,-36
9.150655289133724,350.11,50.88580778246003,14,-41
9.390422090508068,350.35,46.217583786048436,13,-46
9.540276341367003,350.5,43.079223708257814,12,-48
9.76006257596017,350.72,39.185952879331964,9,-51
9.959868243772103,350.92,36.0623662590807,6,-53
10.149683628193449,351.11,32.83845547773624,4,-52
10.389450429567793,351.35,29.459415181858972,2,-49
10.53930468042673,351.5,28.478643985718595,0,-47
10.74910063162925,351.71,27.46286918137778,1,-43
10.95889658283183,351.92,26.60294789557529,-1,-39
11.148711967253176,352.11,25.63884021462399,-1,-33
11.388478768627518,352.35,25.10437395827139,-2,-26
11.538333019486455,352.5,24.45287794505829,-2,-21
11.758119254079622,352.72,23.537922614802017,-4,-13
11.957924921891555,352.92,23.122759130257755,-4,-7
12.167720873094078,353.13,24.107142857142858,-5,-1
12.397497391077833,353.36,26.699862416522382,-6,4
12.54735164193677,353.51,28.681984763959413,-6,7
12.757147593139347,353.72,31.37017708276575,-6,9
12.946962977560693,353.91,32.700519561496826,-7,10
13.156758928763216,354.12,34.22497409846816,-8,10
13.416506296918735,354.38,35.026866510594694,-9,9
13.546379980996495,354.51,35.97272563757045,-9,9
13.766166215589662,354.73,37.27740055096029,-10,7
13.945991316620418,354.91,38.93799034152552,-9,6
14.135806701041764,355.1,39.28469966222244,-9,5
14.375573502416051,355.34,40.21070143884687,-8,2
