report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch
23.680000000000007,321.83,21.44196010306018,4.094545588242932,-2
23.890000000000043,322.04,21.56208406874797,4.079882888649209,-2
24.120000000000005,322.27,22.211156187458442,4.066548164100659,-3
24.28000000000003,322.43,22.47128269410465,4.054652995361797,-3
24.480000000000018,322.63,22.585932839820853,4.043849672484878,-2
24.689999999999998,322.84,22.671539967320168,4.033839681068498,-2
24.879999999999995,323.03,22.87004379228917,4.025450832707043,-2
25.120000000000005,323.27,22.926443492711417,4.018264607970209,-2
25.27000000000004,323.42,22.841791719994113,4.012520742762947,-1
25.470000000000027,323.62,22.785182483717936,4.008133761594982,-1
25.689999999999998,323.84,22.671539967320168,4.004184203345507,0
25.879999999999995,324.03,22.557324933672106,4.000621848849355,1
26.140000000000043,324.29,22.72843225242474,3.9974919399170163,1
26.27000000000004,324.42,22.413737701577173,3.993991528860428,1
26.49000000000001,324.64,22.211156187458442,3.991584292247516,1
26.689999999999998,324.84,21.77070618880296,3.988536182482459,2
26.879999999999995,325.03,21.800346374331216,3.98520537739102,1
27.129999999999995,325.28,21.5920106398035,3.9813414885029084,2
27.28000000000003,325.43,21.711304424099403,3.9766230249400936,2
27.470000000000027,325.62,21.62189578993989,3.9715922264913632,2
27.680000000000007,325.83,21.502105971845868,3.965574108404255,2
27.879999999999995,326.03,21.23010773617967,3.958182475743057,1
28.110000000000014,326.26,21.04682280060342,3.9496474837478104,0
28.28000000000003,326.43,21.108094612334515,3.9413733490669136,0
28.480000000000018,326.63,20.861927655665095,3.93165207302072,0
28.670000000000016,326.82,21.108094612334515,3.922197352172637,0
28.860000000000014,327.01,21.321159366570427,3.9122427011795544,0
29.120000000000005,327.27,21.199670290081475,3.902929379205813,-1
29.29000000000002,327.44,21.138663918159487,3.8927072441245736,-2
29.480000000000018,327.63,20.985372091929527,3.882692618057267,-2
29.680000000000007,327.83,20.612821079540346,3.8739053213582113,-1
29.870000000000005,328.02,21.04682280060342,3.8657130062810796,-1
30.129999999999995,328.28,21.077480970970715,3.85884398382036,-2
30.28000000000003,328.43,21.01611990635682,3.8523566068583555,-1
30.49000000000001,328.64,21.23010773617967,3.848268076254426,-2
30.689999999999998,328.84,21.290852088468917,3.84466490685433,-1
30.879999999999995,329.03,21.351423625049605,3.84293314595113,-1
31.129999999999995,329.28,21.290852088468917,3.842740501250915,-1
31.28000000000003,329.43,21.290852088468917,3.8435565822236666,0
31.5,329.65,21.23010773617967,3.845964841905442,0
31.689999999999998,329.84,21.108094612334515,3.8492950997082005,0
31.890000000000043,330.04,21.651739690672734,3.8530463221399827,0
32.120000000000005,330.27,21.68154251233721,3.858108695957757,0
32.27000000000004,330.42,21.5920106398035,3.8637112704217773,0
32.49000000000001,330.64,21.56208406874797,3.8690188067213045,0
32.68000000000001,330.83,21.351423625049605,3.8733847614666104,1
32.89000000000004,331.04,21.411823812547865,3.8778362994087208,0
33.129999999999995,331.28,21.711304424099403,3.8815088865880076,0
33.28000000000003,331.43,21.651739690672734,3.8840961989789804,0
33.49000000000001,331.64,21.741025593967528,3.885251932010914,0
33.68000000000001,331.83,21.8299463151527,3.88635773234655,-2
33.879999999999995,332.03,21.88902611551538,3.8866369955445244,-1
34.129999999999995,332.28,21.62189578993989,3.885640742324667,0
34.28000000000003,332.43,21.77070618880296,3.884676022770196,0
34.48000000000002,332.63,21.947946884594458,3.8837378839552907,-1
34.69,332.84,21.8299463151527,3.883108266523189,-1
34.89000000000004,333.04,21.77070618880296,3.8828396043250173,-1
35.120000000000005,333.27,21.651739690672734,3.8829666614997245,0
35.27000000000004,333.42,21.651739690672734,3.883385598996133,0
35.49000000000001,333.64,21.351423625049605,3.8842103070225478,0
35.68000000000001,333.83,21.56208406874797,3.8860144495318196,0
35.89000000000004,334.04,21.532115904065776,3.8897429781036292,0
36.150000000000034,334.3,21.381645046580466,3.892406991876458,1
36.28000000000003,334.43,21.472054096961873,3.8968338161960907,0
36.48000000000002,334.63,21.77070618880296,3.9050443100896852,0
36.670000000000016,334.82,21.88902611551538,3.9157104227117143,0
36.89000000000004,335.04,21.85950617475339,3.9276361015483254,1
37.120000000000005,335.27,21.800346374331216,3.9407510877651166,0
37.28000000000003,335.43,21.8299463151527,3.9551286491813893,0
37.48000000000002,335.63,21.91850629872727,3.9687538494386274,0
37.670000000000016,335.82,21.9773480322493,3.9838109847600927,0
37.879999999999995,336.03,22.03603264414621,4.000533668430044,0
38.120000000000005,336.27,22.03603264414621,4.017405742523713,-1
38.29000000000002,336.44,22.006709899761134,4.0343883629352755,-1
38.49000000000001,336.64,21.711304424099403,4.052402393798975,0
38.68000000000001,336.83,21.532115904065776,4.071143783325685,0
38.89000000000004,337.04,21.351423625049605,4.091256670708201,0
39.110000000000014,337.26,20.79993070533983,4.1117031376931665,-1
39.29000000000002,337.44,20.830952244882408,4.133736653416802,0
