report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,vario
20.10022899026715,376.79,36.27660002237907,6.214949647271525,5,0,-1.36
20.2600695670613,376.95,35.338875151011464,6.054292716664818,6,1,-1.43
20.459870288054013,377.15,35.26570969954022,5.733983650062283,6,2,-1.67
20.6496809729971,377.34,34.730650904422994,5.265349943803617,6,3,-1.96
20.84948169398987,377.54,35.10052982331678,4.757662307248365,6,4,-2.29
21.099232595230777,377.79,34.69344612576895,4.257566652202643,5,4,-2.69
21.249083135975297,377.94,34.730650904422994,3.800906886194946,3,4,-2.95
21.46886392906732,378.16,35.10052982331678,3.394132644496713,1,4,-3.37
21.65867461401041,378.35,35.7205351675064,3.05135759619268,-2,5,-3.93
21.848485298953495,378.54,36.84180017040316,2.7770848489657736,-4,5,-4.53
22.088246164144717,378.78,39.235357336286896,2.5618540699718686,-9,7,-5.16
22.25807677698855,378.95,40.673734504854956,2.40640786236381,-11,7,-5.52
22.447887461931636,379.14,41.58433617729303,2.2928665835018283,-12,7,-5.94
22.657678218974034,379.35,43.24379157987978,2.22383579786543,-12,6,-6.26
22.857478939966747,379.55,44.755393871713885,2.183550090141464,-12,7,-6.37
23.087249769108343,379.78,46.690196934644845,2.1721299499416014,-14,6,-6.42
23.23710030985292,379.93,47.716176983475606,2.1875727370737925,-14,5,-6.4
23.44689106689526,380.14,49.457193921736454,2.2360885155084356,-14,5,-6.31
23.666671859987286,380.36,50.695104521531256,2.3115938995342806,-14,4,-6.13
23.856482544930373,380.55,52.44804280311659,2.4102905965424486,-13,3,-6.0
24.08625337407197,380.78,54.0845957264909,2.5409847135706842,-11,2,-5.85
24.24609395086617,380.94,55.13694685202714,2.698042921764083,-11,1,-5.71
24.455884707908513,381.15,56.490557049070475,2.889633878315331,-9,0,-5.41
24.6456953928516,381.34,57.104479299985286,3.117458496556814,-7,-1,-5.05
24.855486149894,381.55,57.363969527918826,3.3941107013395495,-6,-2,-4.6
25.075266942985966,381.77,57.273845403874695,3.7242701560804563,-4,-2,-4.09
25.245097555829798,381.94,57.31892517897967,4.126988208197793,-2,-3,-3.63
25.45488831287214,382.15,56.80971527828668,4.601145425521174,1,-4,-3.22
25.644698997815226,382.34,57.093170362494455,5.168979922176409,3,-4,-2.82
25.854489754857624,382.55,57.18357923996955,5.872560468704357,4,-5,-2.38
26.094250620048903,382.79,57.44271214498344,6.71633051342696,6,-5,-1.96
26.244101160793424,382.94,57.13839268274307,7.753441324081006,6,-5,-1.74
