report_t_s,t,IAS_kmh,pitch,roll
0.14071908189558366,255.71,50.92386273564062,1,-3
0.3505150330981056,255.92,50.695104521531256,2,-2
0.5403304175194796,256.11,51.629073442100385,2,-2
0.790087502284411,256.36,51.56650030864643,1,-1
0.9399417531433473,256.51,52.20122711435908,1,-1
1.1397474209552811,256.71,53.52051151718586,4,0
1.3295628053766266,256.9,55.7773509827516,1,1
1.5493490399697936,257.12,57.33018958415454,5,5
1.7791255579535488,257.35,36.2943957556164,10,9
1.938970092203073,257.51,25.30931102360939,19,14
2.1287854766244187,257.7,24.897750082761963,29,19
2.368552277998762,257.94,34.39435911273112,25,17
2.538387095638931,258.11,35.95477069478104,20,18
2.7881441804038625,258.36,34.58159162895537,27,26
2.9379984312627987,258.51,34.130508077563874,26,27
3.1378040990747325,258.71,32.42288732437288,18,23
3.327619483496078,258.9,30.976610251172758,12,19
3.537415434698657,259.11,30.002391486312543,6,15
3.777182236073,259.35,29.87297726053035,2,12
3.947017053713113,259.52,29.69954777021195,1,11
4.136832438134459,259.71,29.98086124207119,-1,9
4.336638105946449,259.91,30.17408039279773,1,7
4.546434057148971,260.12,31.554890222258344,0,6
4.776210575132726,260.35,32.8777594480909,0,5
4.9560356761634266,260.53,33.75,-3,5
5.145851060584829,260.72,34.971517200517944,-3,4
5.335666445006175,260.91,35.90085198807109,-3,4
5.535472112818109,261.11,36.59559922522189,-3,4
5.78522919758304,261.36,38.0828430355911,-3,3
5.9350834484419766,261.51,38.90480926149708,-3,2
6.144879399644555,261.72,39.25181167013511,-2,2
6.3446850674564885,261.92,39.90442184336293,-3,1
6.534500451877834,262.11,40.610181755871245,0,1
6.764276969861533,262.34,40.86379971993574,2,0
6.934111787501702,262.51,40.81636639028666,1,-1
7.133917455313636,262.71,39.839641895058875,2,-1
7.343713406516215,262.92,39.33398009095848,4,-1
7.53352879093756,263.11,38.58816601138811,9,-1
7.773295592311904,263.35,38.97114317029974,9,0
7.943130409952016,263.52,38.70512543183238,9,0
8.132945794373361,263.71,37.74220253298443,10,1
8.332751462185351,263.91,37.39845946570745,10,3
8.552537696778462,264.13,37.79349433812272,11,3
8.762333647980984,264.34,36.507267937287466,12,3
8.932168465621153,264.51,35.26570969954022,14,3
9.141964416823733,264.72,34.130508077563874,15,4
9.341770084635666,264.92,33.596590114875326,13,9
9.531585469057012,265.11,32.62143717351071,12,12
9.76136198704071,265.34,30.620183919521224,9,14
9.941187088071468,265.52,29.742999948195664,8,14
10.131002472492813,265.71,29.26147734005323,5,14
10.35078870708598,265.93,29.54696192815216,6,13
10.540604091507326,266.12,30.872206144765517,3,13
10.780370892881669,266.36,31.10143255772726,-3,15
10.930225143740605,266.51,31.142928817086585,-4,15
11.120040528161951,266.7,30.683383540773406,-5,15
11.339826762755118,266.92,30.19547286651847,-6,13
11.529642147176464,267.11,30.788427954645027,-7,11
11.789389515331983,267.37,31.616221456456078,-10,8
11.93924376619092,267.52,31.98173904985564,-12,6
12.129059150612266,267.71,32.81878584106415,-13,3
12.338855101814843,267.92,34.130508077563874,-15,0
12.538660769626777,268.12,35.990671623040754,-14,-4
12.768437287610533,268.35,39.448728349179355,-14,-7
12.938272105250645,268.52,41.00577049984202,-13,-9
