report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
0.12810799999999745,513.05,30.002391486312543,-4,4,5.337959835899499
0.2781080000000884,513.2,30.620183919521224,-5,4,5.325996285990044
0.498108000000002,513.42,31.018273498315896,-5,3,5.37212200100802
0.6981080000000475,513.62,31.20506974116578,-6,2,5.456192932329547
0.8981080000000929,513.82,31.81980515339464,-6,2,5.5658169897474945
1.1281079999999974,514.05,32.10265342838279,-5,1,5.707869326602192
1.2881080000000793,514.21,32.223114089619784,-4,1,5.882135614398985
1.498108000000002,514.42,32.32315504465516,-3,0,6.085496183871346
1.6881080000000566,514.61,32.26316769624332,-4,-1,6.30556495682606
1.898108000000093,514.82,30.934890891835966,-2,-1,6.527245495972709
2.1381079999999884,515.06,31.59579093964955,-3,-2,6.738050979218496
2.308108000000061,515.23,31.513936421455032,1,-2,6.941917622822126
2.5281080000000884,515.45,30.259559545332962,2,-3,7.080991121173323
2.6981080000000475,515.62,29.10659508687026,-1,-3,7.162504678278414
2.898108000000093,515.82,27.906035390655006,3,-3,7.201348218353511
3.1281079999999974,516.05,26.96458136072547,3,-3,7.171490597271317
3.308108000000061,516.23,26.84457817793046,5,-3,7.071688965182445
3.498108000000002,516.42,27.202999628267285,5,-3,6.898266529136223
3.6981080000000475,516.62,27.439346376906226,5,-2,6.695552819670037
3.8881079999999884,516.81,27.62696802482853,5,-2,6.456525753319341
4.1281079999999974,517.05,28.319480657206224,4,-1,6.213718380388314
4.29810800000007,517.22,28.950884252118993,2,-1,5.959057301316905
4.498108000000002,517.42,28.950884252118993,1,0,5.731896580475511
4.688108000000057,517.61,28.816748159530352,-1,0,5.524652633013964
4.908108000000084,517.83,28.90624138168652,0,1,5.347406894417294
5.138107999999988,518.06,29.30557906415968,-2,1,5.205679881862612
5.29810800000007,518.22,29.65603192593096,-2,1,5.105871816634415
5.508107999999993,518.43,29.894585203507944,-3,1,5.044854075729361
5.678108000000066,518.6,29.742999948195664,-4,1,5.014155085194394
5.898108000000093,518.82,29.98086124207119,-3,1,5.040972110749977
6.138107999999988,519.06,30.344797910088005,-3,1,5.110413512332313
6.308108000000061,519.23,30.641264943649745,-3,1,5.231534448541274
6.488108000000011,519.41,30.809393859665597,-2,1,5.407758413230698
6.6981080000000475,519.62,31.30836386589346,-2,1,5.656222615085792
6.898108000000093,519.82,31.63663877951174,-2,1,5.964986384381689
7.138107999999988,520.06,31.718176643556244,-1,1,6.371785402900918
7.308108000000061,520.23,31.840091929541167,-1,0,6.88344400656621
7.498108000000002,520.42,31.860365788284124,0,0,7.529844943192693
7.688108000000057,520.61,31.81980515339464,1,-1,8.390636960804988
7.908108000000084,520.83,31.921110106137654,2,-1,9.478349150117559
