report_t_s,t,IAS_kmh,pitch,roll
0.09908185813108979,193.35,28.02149320847576,3,-2
0.24893610899005433,193.5,27.76685230152481,3,-1
0.4587320601926047,193.71,27.72030264213269,1,0
0.6485474446139503,193.9,28.044527732060054,1,0
0.8683336792070889,194.12,28.636922701937348,-1,1
1.0981101971908156,194.35,28.74944542499729,-2,1
1.2679450148309848,194.52,29.56880811370837,-3,2
1.4577603992523305,194.71,29.67779782385259,-4,2
1.6475757836736762,194.9,30.17408039279773,-5,2
1.8573717348762264,195.11,30.472208398701227,-5,1
2.0971385362505415,195.35,31.616221456456078,-6,2
2.246992787109506,195.5,32.001923172439085,-7,2
2.44679845492144,195.7,32.42288732437288,-7,2
2.65659440612399,195.91,33.19051568795901,-7,1
2.846409790545336,196.1,33.596590114875326,-6,1
3.076186308529091,196.33,34.46937416174016,-6,1
3.2460211261692318,196.5,34.54422631104323,-5,0
3.4458267939811655,196.7,34.82348895003287,-5,0
3.6756033119649207,196.93,35.48475348078153,-4,0
3.8654186963862665,197.12,35.63003455295683,-3,-1
4.095195214369993,197.35,36.008608664584415,-2,-1
4.255039748619546,197.51,36.1874900867069,-1,-2
4.444855133040892,197.7,36.57795003238192,1,-2
4.654651084243442,197.91,36.080267658177284,2,-3
4.854456752055404,198.11,35.59376987734837,3,-4
5.084233270039131,198.34,35.28401528587524,4,-5
5.254068087679271,198.51,35.97272563757045,7,-5
5.453873755491234,198.71,38.04891621991622,9,-3
5.6436891399125795,198.9,38.88820810466633,11,-3
5.843494807724513,199.1,30.976610251172758,11,0
6.0932518924894445,199.35,18.534475598578062,14,8
6.243106143348409,199.5,14.419573750387253,13,10
6.45290209455096,199.71,10.538740485485357,9,14
6.642717478972305,199.9,8.875736531668334,5,16
6.852513430174856,200.11,7.707586376752584,-1,16
7.082289948158582,200.34,8.11567361118381,-8,17
7.252124765798723,200.51,13.589625957820523,-12,19
7.461920717001274,200.72,26.96458136072547,-16,25
7.651736101422619,200.91,33.67338242103797,-18,30
7.841551485843965,201.1,36.59559922522189,-18,35
8.081318287218307,201.34,39.136486056061884,-16,39
8.25115310485845,201.51,40.926958644364845,-16,39
8.440968489279795,201.7,43.10919186750533,-16,37
8.640774157091757,201.9,45.96540957666994,-15,34
8.850570108294306,202.11,47.87829356710574,-13,29
9.090336909668622,202.35,49.247850362286094,-10,23
9.240191160527587,202.5,50.23446302599645,-8,20
9.43999682833952,202.7,51.54144978479327,-6,18
9.649792779542071,202.91,52.2753941805769,-3,15
9.839608163963415,203.1,52.20122711435908,0,14
10.089365248728347,203.35,51.35318134929789,4,12
10.239219499587312,203.5,50.98722454033491,5,10
10.449015450789863,203.71,49.976716517569976,6,7
10.638830835211209,203.9,49.02444335143814,8,5
10.848626786413758,204.11,47.8513122780838,8,3
11.088393587788074,204.35,46.55169115058648,9,1
11.238247838647037,204.5,45.499460357867356,10,0
11.458034073240176,204.72,44.02808849508018,11,-1
11.647849457661522,204.91,42.86886000540795,11,-2
11.847655125473484,205.11,41.6308945081777,10,-3
12.077431643457212,205.34,39.432356184809876,10,-3
12.247266461097352,205.51,37.91290536027466,9,-3
12.437081845518698,205.7,36.489576020601625,9,-2
