report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_speed_kmh
17.862263079762624,335.64,27.509854449573787,8.460776362816874,3,-2,36.9
18.082037525363205,335.86,27.06020074363297,8.44470761741034,4,-1,36.54
18.261852980854577,336.04,26.408051879713366,8.339446163045904,4,-1,36.18000000000001
18.461647931400524,336.24,25.86451650979995,8.116968047833028,5,-1,35.532
18.65145313441918,336.43,25.563172050943177,7.81377730000377,4,0,35.028000000000006
18.851248084965132,336.63,25.07863907302591,7.472830196990964,4,1,34.488
19.09100202562029,336.87,24.187366516005657,7.090873886455606,4,2,34.019999999999996
19.260827733584374,337.04,23.999760840645123,6.701924755914354,3,3,33.480000000000004
19.450632936603032,337.23,23.647401915367755,6.340436426331379,3,3,33.12
19.650427887148982,337.43,23.565340122774398,6.028769466585766,2,3,32.904
19.85022283769493,337.63,23.620079662552076,5.775014189557725,1,3,32.76
20.08997677835009,337.87,23.701951934602434,5.579281986320313,0,3,32.868
20.249812738786826,338.03,24.053511772118192,5.428639007536131,-1,3,33.048
20.45959743686012,338.24,24.37352821302284,5.346724390753047,-2,3,33.336
20.64940263987878,338.43,24.68939704672053,5.31207875923731,-3,2,33.768
20.849197590424726,338.63,25.63884021462399,5.332407169603156,-4,1,34.272
21.088951531079886,338.87,26.260930668806022,5.4078181733307105,-5,1,34.812
21.248787491516623,339.03,26.675666795407228,5.542947975664697,-5,0,35.532
21.448582442062627,339.23,27.556759606310752,5.75146236470966,-5,-1,36.108
21.668356887663155,339.45,27.998439734224842,6.028819358435192,-5,-2,36.828
21.8681518382091,339.65,28.501309046198887,6.36387956112866,-4,-2,37.368
22.087926283809686,339.87,29.349614519597687,6.770228347308503,-3,-2,37.800000000000004
22.267741739301055,340.05,29.54696192815216,7.2749120201745585,-2,-3,37.943999999999996
22.457546942319716,340.24,29.43748781359425,7.841984663689197,0,-2,37.908
22.657341892865663,340.44,29.128771543486916,8.490320731345271,1,-2,37.728
22.85713684341161,340.64,29.128771543486916,9.194296971518272,3,-2,37.512
23.096890784066773,340.88,28.681984763959413,9.937175987984615,4,-2,37.188
23.256726744503563,341.04,28.2509933002183,10.638791189358438,4,-2,36.75600000000001
23.456521695049513,341.24,27.036327602026162,11.17836983764899,5,-1,36.18000000000001
23.64632689806817,341.43,26.162390243731668,11.481039114185277,6,-1,35.352000000000004
23.866101343668696,341.65,25.63884021462399,11.52430287074396,6,0,34.812
24.10585528432386,341.89,25.052877752335547,11.259506993186823,6,0,34.092000000000006
24.26569124476065,342.05,24.58455836910807,10.697771376294073,6,1,33.588
24.45549644777931,342.24,24.187366516005657,9.97610751395246,5,1,32.868
24.655291398325257,342.44,23.972840180640475,9.166460126673448,4,1,32.544
24.855086348871207,342.64,23.6746926364118,8.350031074384356,4,2,32.04
25.094840289526367,342.88,23.51047313302681,7.584152305885213,3,2,31.752000000000002
25.25467624996316,343.04,23.620079662552076,6.926498229329284,2,2,31.536
25.464460948036397,343.25,23.729179918232248,6.368991486633617,1,2,31.5
25.664255898582343,343.45,23.729179918232248,5.913923017767899,-1,2,31.607999999999997
25.864050849128294,343.65,24.026651337416872,5.540531949094787,-2,2,31.607999999999997
26.103804789783453,343.89,24.347020833551433,5.250965640687483,-3,2,31.86
26.263640750220247,344.05,24.400006795750137,5.031924945203159,-4,1,32.148
26.453445953238905,344.24,25.07863907302591,4.8791023295803,-4,1,32.472
26.653240903784855,344.44,25.964187462969928,4.783048753716058,-5,0,33.012
26.86302560185809,344.65,26.383588649006786,4.739113293104567,-5,0,33.552
27.11276929004054,344.9,26.699862416522382,4.743563366542989,-5,0,34.092000000000006
27.262615502950045,345.05,27.084052842352577,4.786469261154125,-5,-1,34.488
27.46241045349599,345.25,27.13169413307271,4.875016455267054,-4,-1,35.028000000000006
27.652215656514652,345.44,27.39224016813104,5.004348744040999,-4,-1,35.424
27.8520106070606,345.64,27.998439734224842,5.181757082354015,-3,-1,35.892
28.09176454771576,345.88,28.1135180644327,5.397521474011876,-2,0,36.18000000000001
28.27158000320713,346.06,28.34227299945278,5.654709710317077,-1,0,36.324
28.46138520622579,346.25,27.882886456442368,5.934728234701081,0,0,36.504000000000005
28.66118015677174,346.45,27.65033121549416,6.246156017785648,1,0,36.431999999999995
28.860975107317685,346.65,27.62696802482853,6.578146142908545,2,0,36.396
29.100729047972845,346.89,27.368656659524575,6.922778532043922,3,0,36.252
29.26056500840964,347.05,27.202999628267285,7.266043379199787,3,0,36.036
29.460359958955586,347.25,27.06020074363297,7.57970500640155,4,0,35.64
29.660154909501536,347.45,26.651449208213034,7.852325197109238,4,0,35.28
29.849960112520193,347.64,25.989045474851082,8.044829495098833,4,1,34.74
30.099703800702645,347.89,25.739385071861193,8.151252847380421,5,1,34.308
30.259539761139436,348.05,25.258232644556323,8.145288813341498,5,1,33.804
30.449344964158097,348.24,25.130082489286966,8.061329061749154,4,1,33.336
30.649139914704044,348.44,25.283784732673293,7.899030902263513,4,1,33.048
30.84893486524999,348.64,25.258232644556323,7.669251706316183,3,1,32.616
31.088688805905154,348.88,24.53197101826138,7.391322130664295,2,1,32.328
31.2385350188146,349.03,24.426456675381424,7.090384523558419,2,1,32.04
31.448319716887895,349.24,24.107142857142858,6.783522276319486,1,0,31.824
31.64811466743384,349.44,24.320484563177498,6.486561224827669,0,0,31.644
31.84790961797979,349.64,24.37352821302284,6.1957234924490425,0,0,31.5
32.07767381110766,349.87,24.133913706987652,5.931692199798994,-1,0,31.464000000000002
32.237509771544396,350.03,23.864853865045976,5.702546594888967,-1,0,31.607999999999997
32.44729446961769,350.24,24.160654893813604,5.506340676294198,-2,0,31.716
32.64708942016364,350.44,24.37352821302284,5.342393572965145,-2,0,31.752000000000002
32.84688437070959,350.64,24.74164979733319,5.212817186546783,-2,0,31.968000000000004
33.08663831136475,350.88,25.130082489286966,5.112154194938616,-2,1,32.22
33.236484524274196,351.03,25.181420811416352,5.037659619315053,-2,1,32.4
33.46624871740207,351.26,25.512601928122837,4.987765234379306,-2,1,32.652
33.656053920420725,351.45,25.71428571428571,4.952992427754612,-2,1,32.832
