report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
0.12370221021996324,486.41,44.24753538622351,6.736430089058128,1,1,-1.949736842105267
0.31351302918808366,486.6,43.82227994282993,6.723663498992283,1,1,-1.9427083333333144
0.5432840205705094,486.83,43.73377979203214,6.719036959342573,1,1,-1.9412499999999113
0.7031247102279009,486.99,43.77805223103076,6.7230616576759425,1,1,-1.940676470588187
0.9029255722995977,487.19,44.50944350612002,6.733888667812196,1,0,-1.918571428571397
1.1027264343712946,487.39,44.08671447110957,6.755293646242461,0,0,-1.9172727272727457
1.2925372533394148,487.58,44.45137506194784,6.788709792143934,0,0,-1.9060263157895179
1.5322982878254738,487.82,44.276712794858284,6.82051639850639,0,0,-1.8878782608695133
1.6921389774828652,487.98,43.80754233355396,6.85744771085359,0,0,-1.8895416666666165
1.8919398395545621,488.18,43.73377979203214,6.895508701470173,-1,0,-1.867607142857139
2.101730744729835,488.39,43.792799764624434,6.923618088505403,-1,0,-1.850999999999999
2.301531606801532,488.59,43.6598926303054,6.943559383073434,-1,0,-1.8420833333333917
2.551282684391167,488.84,43.645100187858006,6.963292135107061,0,0,-1.8230882352941649
2.701133330944982,488.99,43.377973637997144,6.974612703176612,0,0,-1.8149117647059256
2.9109242361202554,489.2,43.15410508531356,6.988523347408438,0,0,-1.8223571428571859
3.1107250981919523,489.4,42.944108193923746,6.981408571397643,0,0,-1.8393095238095611
3.3005359171600728,489.59,42.56653705119331,6.966335928784218,0,0,-1.8261904761904475
3.5402969516461313,489.83,42.536186575283715,6.9460668366357385,0,0,-1.8278000000000247
3.7101276844070994,490.0,42.42978894357027,6.917376795743418,0,0,-1.8214285714285552
3.89993850337522,490.19,42.124314928118004,6.873353506651283,0,0,-1.847619047619105
4.099739365446917,490.39,42.353626992121406,6.83207884672408,0,0,-1.8490000000000464
4.309530270622246,490.6,42.307864010640586,6.7930140035738695,0,0,-1.8580929487179674
4.539301262004672,490.83,42.898975119768664,6.741908380942902,0,0,-1.8673076923076906
4.699141951662064,490.99,42.55136451923698,6.693244427781235,0,0,-1.9005882352940944
4.888952770630184,491.18,42.61202223288059,6.635505009579612,0,0,-1.900213032581462
5.098743675805458,491.39,42.62717317459771,6.587138561920791,0,1,-1.9149999999999636
5.288554494773578,491.58,42.68772316701458,6.536754918336908,0,0,-1.93761904761908
5.548295615466789,491.84,42.79347950044612,6.488344456701021,0,0,-1.9355528846153902
5.698146262020605,491.99,43.034232339629625,6.44054372343654,0,1,-1.956666666666706
5.907937167195877,492.2,43.36308502467442,6.414051639781378,1,1,-1.9671547619047374
6.097747986163998,492.39,43.422608848198806,6.394106042560611,0,1,-1.9899999999999523
6.297548848235695,492.59,44.29129429131643,6.379917470217747,0,1,-2.0000160256410027
6.557289968928963,492.85,44.45137506194784,6.379219203616309,0,1,-2.006411764705888
6.707140615482722,493.0,44.552945171665,6.388301887694082,0,0,-1.984285714285761
6.896951434450842,493.19,44.49493349970148,6.411076977807341,0,0,-1.9707142857142799
7.0967522965225385,493.39,44.130632842754935,6.440892517552067,0,0,-1.9650000000000318
7.286563115490659,493.58,44.36412988449298,6.479656400177463,0,1,-1.950749999999971
7.526324149976718,493.82,43.55624003421745,6.52616524896432,0,1,-1.92472527472529
7.6961548827376856,493.99,43.68946248986203,6.578300365109892,0,0,-1.9069047619047979
7.905945787912959,494.2,43.63030273017287,6.615947181109974,0,0,-1.8947500000000446
8.095756606881078,494.39,43.82227994282993,6.647169439042907,0,0,-1.8805000000000405
8.295557468952776,494.59,43.496899080185436,6.681195506348109,0,0,-1.8672916666666879
8.575278675853196,494.87,43.184021279607,6.707399526061841,0,0,-1.860647058823531
8.71513927930338,495.01,42.98919388423475,6.710912222870816,1,0,-1.875
8.904950098271499,495.2,43.06423180813155,6.717558718347582,1,0,-1.875
9.104750960343196,495.4,43.12416813749594,6.7154383658256185,1,0,-1.860749999999996
9.294561779311318,495.59,43.674680062610975,6.702415725003975,2,0,-1.865000000000009
9.544312856900952,495.84,44.02808849508018,6.6733885543928615,2,0,-1.9014682539682894
