report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
12.59291654989886,739.6,36.34773067895992,3.1680719057857667,-13,2,-3.6991894736841573
12.862647713695647,739.87,39.03736436193574,3.1878160878411945,-11,3,-3.7635416666666117
12.992518274042252,740.0,38.88820810466633,3.230129337747441,-10,3,-3.7242857142856565
13.202309179217583,740.21,38.95457028280978,3.297418504779166,-9,3,-3.6933333333332996
13.402110041289223,740.41,39.07043286796034,3.3784983529110333,-6,4,-3.6009999999999707
13.581930817153824,740.59,39.61207781957005,3.47285349651321,-4,3,-3.529000000000025
13.83168189474346,740.84,39.920600405488564,3.5814985965500163,-2,3,-3.484822222222192
13.991522584400794,741.0,40.049793624783575,3.6999995551098186,-3,3,-3.375
14.201313489576124,741.21,40.033667272760844,3.8206781510332046,-2,3,-3.305000000000007
14.391124308544187,741.4,40.64197055272004,3.9383560378100806,-1,2,-3.233750000000015
14.590925170615941,741.6,41.162941526354025,4.059881691702587,0,2,-3.141600000000011
14.840676248205575,741.85,41.14725143943891,4.175775772225364,2,1,-3.0743750000000034
14.990526894759334,742.0,41.44434736573166,4.283307483695701,1,-1,-3.030000000000001
15.200317799934664,742.21,41.397579232686184,4.375169300065446,3,-1,-2.972619047619048
15.400118662006305,742.41,41.86290946381426,4.456738643791439,4,-3,-2.8892500000000325
15.589929480974481,742.6,42.49062021343592,4.523143046978381,6,-3,-2.865000000000009
15.839680558564117,742.85,41.92456326668223,4.570252943161376,6,-4,-2.8489999999999895
15.989531205117876,743.0,41.30388410109556,4.614430317800379,6,-4,-2.818809523809506
16.18933206718963,743.2,40.626079263528865,4.665066422408991,5,-4,-2.79976190476188
16.399122972364847,743.41,40.21070143884687,4.731961727166091,4,-4,-2.8157894736841627
16.588933791333023,743.6,40.033667272760844,4.8105334891745715,3,-5,-2.81814814814814
16.82869482581908,743.84,39.72602280313374,4.9093922154473235,3,-6,-2.749703703703716
16.97854547237284,743.99,39.366799437586785,5.052563355778572,2,-6,-2.64230952380953
17.18833637754817,744.2,39.07043286796034,5.227770676192378,2,-6,-2.50181818181818
17.38813723961981,744.4,38.88820810466633,5.455836023456052,2,-6,-2.3715664160401104
17.577948058587985,744.59,36.964285714285715,5.749887722142468,3,-8,-2.2086842105263145
17.847679222384773,744.86,36.964285714285715,6.12541310061824,11,-16,-1.9752142857142871
17.987539825834958,745.0,36.8768375536621,6.554998046358547,13,-15,-1.8407359307359457
18.207320774113864,745.22,35.66626235545524,7.004842622247947,14,-12,-1.6342894736842197
18.397131593081927,745.41,34.5629140193677,7.451519496082621,14,-9,-1.4457894736842434
18.586942412050103,745.6,33.5388804986398,7.861037902607903,15,-7,-1.2766595441595427
18.86666361895047,745.88,32.72026029348589,8.206725907990432,13,-6,-1.1982857142857029
18.97655409308992,745.99,32.442796989942345,8.383992460096117,13,-5,-1.2090238095238135
19.196335041368826,746.21,31.431868739369914,8.459040286766228,11,-6,-1.2390909090908906
19.386145860336892,746.4,31.534419970203082,8.355054572579538,8,-5,-1.2908145363408323
19.57595667930507,746.59,31.493439550069425,8.120893251096508,7,-4,-1.3660275689223056
19.83569779999828,746.85,31.840091929541167,7.775502537924626,6,-3,-1.4878452380952183
19.985548446552038,747.0,31.900874852055868,7.4168842046855685,4,-2,-1.5452164502164294
20.175359265520214,747.19,31.860365788284124,7.117267716527907,2,-2,-1.6443290043290233
20.375160127591855,747.39,31.472929330017006,6.867218161502771,1,-2,-1.7165394736842075
20.584951032767187,747.6,32.18301063401911,6.681451191254579,-2,-3,-1.7970673076923163
20.824712067253245,747.84,32.79910440850482,6.572189373223214,-4,-6,-1.849219457013561
20.974562713807003,747.99,33.46177952194877,6.54001632724809,-5,-7,-1.826921568627455
21.184353618982332,748.2,34.61891661729324,6.562622457036024,-6,-9,-1.8188815789473551
21.384154481053972,748.4,35.04529685468013,6.649814841091093,-5,-10,-1.7930952380952192
21.57396530002215,748.59,35.48475348078153,6.776173432299751,-5,-10,-1.7297619047618866
21.813726334508207,748.83,35.90085198807109,6.9873186564136605,-2,-10,-1.662716666666654
21.983557067269118,749.0,35.48475348078153,7.230373386428403,0,-10,-1.5752380952381202
22.173367886237298,749.19,35.338875151011464,7.49763425855954,1,-10,-1.5197619047618787
22.36317870520536,749.38,36.09816017981176,7.793704993131516,2,-9,-1.463499999999982
22.57296961038069,749.59,36.64849580675801,8.085380458447194,1,-10,-1.3595454545454686
22.822720687970325,749.84,37.38118933804181,8.362996136000087,-1,-10,-1.3341176470588039
22.98256137762766,750.0,37.622249713027365,8.6011941412959,-3,-11,-1.2909523809523762
23.172372196595838,750.19,37.65656093740708,8.774798086629634,-1,-10,-1.2590476190476352
23.3621830155639,750.38,37.48469075257693,8.915730409594188,-1,-10,-1.2573684210526324
23.581963963842806,750.6,37.016655448760424,9.003556876800015,0,-8,-1.2548000000000172
23.801744912121713,750.82,36.436448728139894,8.970798664725745,0,-7,-1.2733166666666875
23.971575644882623,750.99,35.95477069478104,8.91709558497494,1,-5,-1.2984375000000057
24.181366550057955,751.2,35.375401129910045,8.8101032083848,1,-4,-1.2970175438596527
24.371177369026018,751.39,35.155676015722534,8.64541912732678,1,-3,-1.3313875598086327
