report_t_s,t,IAS_kmh,pitch,roll
0.003272606920640305,700.75,29.95931552513665,-2,0
0.22314804507756403,700.97,29.786388738509952,-1,1
0.4030461308422475,701.15,30.17408039279773,-1,1
0.6029328928031079,701.35,30.344797910088005,-2,2
0.8527913452541266,701.6,30.893115192976744,-1,1
1.0127007548227467,701.76,30.976610251172758,-1,1
1.212587516783607,701.96,31.22575590170161,-2,1
1.4124742787443538,702.16,33.481071411428026,-4,1
1.6223553788032459,702.37,36.151784611720686,0,-2
1.862219493156233,702.61,36.2409823407204,3,-7
2.022128902724853,702.77,34.953047953282834,3,-8
2.212021326587682,702.96,33.519621880629984,2,-4
2.4119080885484285,703.16,34.54422631104323,5,0
2.5918061743132257,703.34,26.868621692090066,5,-2
2.851658964862276,703.6,14.239321992859297,10,7
3.011568374430896,703.76,9.841699859396696,9,13
3.2114551363917565,703.96,5.682108063106185,4,20
3.421336236450535,704.17,3.4092648378637107,-2,23
3.6112286603133636,704.36,7.790914056561957,-7,22
3.8510927746663506,704.6,8.729020037571601,-15,16
4.00100784613694,704.75,5.682108063106185,-25,12
4.210888946195832,704.96,4.545686450484948,-38,3
4.410775708156578,705.16,16.111557044809892,-42,9
4.600668132019407,705.35,24.923671745256677,-44,54
4.840532246372394,705.59,35.17403886681314,-28,76
5.000441655941014,705.75,38.9214033374325,-28,79
5.200328417901875,705.95,42.00150325298136,-26,72
5.400215179862621,706.15,42.03223981271364,-27,66
5.610096279921513,706.36,43.526579669841986,-29,57
5.8499603942745,706.6,48.65424268892337,-27,44
6.00986980384312,706.76,50.07997430640926,-24,32
6.209756565803981,706.96,50.96188927191834,-18,14
6.409643327764727,707.16,52.39877267218212,-16,8
6.609530089725588,707.36,52.151723805818406,-6,8
6.829405527882511,707.58,50.298693282414085,3,10
7.009303613647195,707.76,50.07997430640926,5,13
7.209190375608055,707.96,49.574561191673084,3,13
7.4090771375688025,708.16,49.82142857142856,3,12
7.6089638995296625,708.36,48.89255060949511,5,10
7.84882801388265,708.6,48.053302674833745,7,6
8.00873742345127,708.76,47.1854515368317,10,3
8.198629847314098,708.95,46.27343587142562,13,0
8.408510947372877,709.16,44.50944350612002,17,-2
8.608397709333737,709.36,42.74818739444052,19,-5
8.848261823686725,709.6,40.16249678442793,21,-7
9.008171233255345,709.76,38.13367666405073,22,-7
9.208057995216205,709.96,35.375401129910045,22,-8
9.407944757176951,710.16,32.66100230287753,23,-7
9.607831519137813,710.36,29.87297726053035,22,-5
9.8476956334908,710.6,26.651449208213034,21,-2
10.007605043059419,710.76,24.74164979733319,20,0
10.207491805020279,710.96,22.413737701577173,18,2
10.407378566981027,711.16,20.9237409101114,16,3
10.597270990843855,711.35,19.584735439747405,13,3
10.837135105196843,711.59,18.040133829088642,9,2
11.017033190961525,711.77,17.89638545195364,6,0
11.216919952922387,711.97,18.879653771470817,2,-1
11.406812376785101,712.16,19.846750235188612,-1,-4
11.606699138745961,712.36,21.108094612334515,-4,-8
11.84656325309895,712.6,22.38490973118876,-8,-11
12.00647266266757,712.76,23.455477798917467,-10,-14
12.216353762726461,712.97,24.923671745256677,-13,-17
12.396251848491145,713.15,25.30931102360939,-14,-19
12.616127286648068,713.37,26.84457817793046,-14,-20
12.836002724804992,713.59,28.546585181247227,-14,-21
12.995912134373611,713.75,29.48132624117808,-14,-20
13.215787572530536,713.97,30.809393859665597,-13,-19
13.39568565829522,714.15,31.758867072915276,-12,-18
13.615561096452144,714.37,32.32315504465516,-11,-17
13.835436534609066,714.59,32.48257971119101,-10,-16
13.995345944177688,714.75,33.403837003114056,-9,-15
14.195232706138547,714.95,34.30035959530668,-8,-14
14.405113806197326,715.16,33.90271571206444,-6,-13
14.595006230060154,715.35,33.05404896621932,-6,-12
14.82487600631511,715.58,32.62143717351071,-2,-11
15.014768430177824,715.77,32.75970607067064,0,-10
15.194666515942622,715.95,34.03577986802256,3,-9
15.394553277903368,716.15,34.03577986802256,7,-9
15.60443437796226,716.36,32.89739382395151,15,-8
15.844298492315248,716.6,29.764702249476642,19,-2
15.994213563785836,716.75,28.27384085211297,20,1
16.21408900194276,716.97,26.868621692090066,21,3
16.413975763903508,717.17,25.88947022183627,20,2
16.613862525864366,717.37,25.76445997802367,19,0
16.82374362592326,717.58,26.98851796673571,18,-1
17.003641711687944,717.76,27.22672662765656,17,-2
17.19353413555077,717.95,27.673674682054124,15,-1
