report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
0.030021000000033382,614.44,27.673674682054124,4.548763641133346,3,2,-1.408125000000041
0.22002099999997426,614.63,27.274118702909686,4.227044166295542,1,3,-1.5002368421052665
0.43002100000001064,614.84,27.155483435436107,3.8859636004081617,-1,2,-1.64224999999999
0.6300209999999424,615.04,27.155483435436107,3.5541296540558,1,2,-1.755592307692325
0.8800209999999424,615.29,27.084052842352577,3.2333682347833648,-1,1,-1.9031250000000455
1.0400210000000243,615.45,27.06020074363297,2.9380303975451434,-4,0,-2.0492105263157896
1.2300209999999652,615.64,26.675666795407228,2.674526866853079,-4,-1,-2.2230952380952544
1.4200210000000197,615.83,26.578664049441258,2.445868491931703,-4,-1,-2.3769047619047683
1.6200209999999515,616.03,26.236330259969744,2.247724114551922,-6,-2,-2.573249999999973
1.8700209999999515,616.28,24.320484563177498,2.0767184638702427,-4,-3,-2.751800000000003
2.0300210000000334,616.44,23.31742199230753,1.929174532834167,-2,-3,-2.906874999999957
2.2200209999999743,616.63,21.8299463151527,1.7970247929951355,-4,-3,-3.0652631578947194
2.4300210000000106,616.84,20.39235676143673,1.6849751783289433,-3,-3,-3.197749999999985
2.6200209999999515,617.03,19.252203027928296,1.5848395464995657,-1,-3,-3.3212500000000205
2.8700209999999515,617.28,19.911715221477646,1.496728137578595,-1,-4,-3.4584615384615063
3.0300210000000334,617.44,20.105350719423434,1.4199176710134096,0,-4,-3.6352380952383214
3.2200209999999743,617.63,19.45240463074854,1.3518270115245232,-1,-3,-3.704761904761938
3.4300210000000106,617.84,18.673312562071473,1.2896848132698637,2,-3,-3.8428947368420836
3.6300209999999424,618.04,16.585527407585058,1.2320386884435606,2,-3,-3.92946153846151
3.8900209999999333,618.3,14.419573750387253,1.174490387958836,1,-2,-4.010499999999979
4.020020999999929,618.43,13.105853381491142,1.1151394924590248,1,-2,-4.111250000000268
4.230020999999965,618.64,13.542026421176288,1.059186403936201,1,-1,-4.161904761904793
4.42002100000002,618.83,13.494258983367855,0.9988765369162869,-2,-1,-4.29709523809521
4.610020999999961,619.02,13.73143459068889,0.9390432973993093,-2,0,-4.3974999999999795
4.8700209999999515,619.28,11.972944627835897,0.8755406042175744,0,0,-4.496244343891362
5.020020999999929,619.43,10.840771256168605,0.8064486778158804,0,0,-4.495294117646779
5.230020999999965,619.64,8.57979502395373,0.733432933731504,0,0,-4.645476190476188
5.410021000000029,619.82,7.096950696156305,0.6571201207194054,0,0,-4.701416040100241
5.610020999999961,620.02,4.097426394851344,0.5811026271904784,1,0,-4.816052631578941
5.860020999999961,620.27,4.545686450484948,0.5071375763343497,0,-1,-4.964330769230742
6.030021000000033,620.44,4.685586344072116,0.43707131462485616,0,-1,-5.109335839599055
6.220020999999974,620.63,3.4092648378637107,0.37163614631202574,0,-1,-5.283235930735827
6.430021000000011,620.84,3.7690840927152554,0.31438807537980074,0,0,-5.326999999999998
6.6200209999999515,621.03,4.545686450484948,0.2681962722782048,0,3,-5.497339130434796
6.8700209999999515,621.28,4.097426394851344,0.2308395694099839,-5,1,-5.701470588235281
7.020020999999929,621.43,3.936679943758678,0.1990386472317619,-8,1,-5.806134453781766
7.210020999999983,621.62,5.0822319538420375,0.17643091686172832,-10,0,-5.880939849624099
7.430021000000011,621.84,3.214285714285714,0.1613164483476261,-5,3,-6.051904761904751
7.610020999999961,622.02,2.783653083592838,0.15198046025566464,-8,1,-6.087994987468676
7.840020999999979,622.25,5.330289841642607,0.14765151864416398,-13,2,-6.22850434782606
8.010020999999938,622.42,5.0822319538420375,0.14579002645941738,-9,3,-6.288549019607842
8.220020999999974,622.63,2.272843225242474,0.14697071646285992,-9,5,-6.330573593073666
8.410021000000029,622.82,3.214285714285714,0.15030665287534944,-8,5,-6.529090909090854
8.620020999999952,623.03,3.5936806781246613,0.15172996113441223,-5,3,-6.5232608695652345
8.85002099999997,623.26,4.097426394851344,0.15349305223026444,-5,2,-6.554399509804
9.020020999999929,623.43,3.5936806781246613,0.15947908989752507,-4,2,-6.598571428571063
9.230020999999965,623.64,4.821428571428571,0.1670646759015773,-3,3,-6.6765789473684265
9.410021000000029,623.82,4.821428571428571,0.17812867456414702,-3,0,-6.7050000000000125
9.620020999999952,624.03,3.006688971514774,0.1950177777114692,-2,-2,-6.715000000000003
9.86002099999996,624.27,0.0,0.21791530988462957,4,-1,-6.7302156862745335
10.030021000000033,624.44,2.272843225242474,0.24376335976485478,1,2,-6.779358178053741
10.220020999999974,624.63,3.5936806781246613,0.2701470175972885,4,2,-6.713467908902686
10.410021000000029,624.82,3.936679943758678,0.2966086904283631,1,-1,-6.664736842105327
10.620020999999952,625.03,3.936679943758678,0.32887795732829966,-4,1,-6.677619047619032
10.85002099999997,625.26,4.545686450484948,0.36385029535374414,-4,3,-6.6896286231883835
11.000020999999947,625.41,4.401341979952227,0.39968191385298807,4,5,-6.760000000000332
11.230020999999965,625.64,4.685586344072116,0.43224270965148315,8,7,-6.656736842105261
11.42002100000002,625.83,4.401341979952227,0.46079742014842134,-2,7,-6.598571428571432
11.630020999999942,626.04,4.953546966671499,0.48251402823842365,3,6,-6.597826086956502
11.86002099999996,626.27,4.953546966671499,0.4971897822543944,0,7,-6.540078431372535
12.010020999999938,626.42,3.7690840927152554,0.5135729266246434,2,9,-6.406675191815907
12.220020999999974,626.63,4.821428571428571,0.5346921803479898,3,12,-6.293913043478341
12.42002100000002,626.83,4.953546966671499,0.5568801133390342,6,15,-6.289999999999992
12.620020999999952,627.03,4.953546966671499,0.5767674599520085,4,15,-6.252380952380946
12.85002099999997,627.26,5.207738061220602,0.5966723947561915,-2,14,-6.093198757764014
13.020020999999929,627.43,4.685586344072116,0.6205919623932216,-6,12,-5.989523809523547
13.270020999999929,627.68,6.013377943029548,0.6490270797095394,-10,10,-6.20100000000005
13.42002100000002,627.83,6.013377943029548,0.678721363049864,-3,8,-6.099000000000103
13.620020999999952,628.03,9.507985365695813,0.7182220370536184,-4,6,-6.180000000000007
13.900020999999924,628.31,7.95495128834866,0.7609165675608618,-6,7,-6.10294117647058
14.050021000000015,628.46,6.224437520690491,0.8023350247356502,2,9,-6.051714285714297
14.220020999999974,628.63,4.685586344072116,0.8440193880553688,-3,6,-6.061428571428479
14.470020999999974,628.88,4.401341979952227,0.8990249061241062,-5,6,-5.938815789473665
14.620020999999952,629.03,4.401341979952227,0.9500346243479396,1,8,-5.932916666666642
14.85002099999997,629.26,2.5411159769210188,1.010416963313629,2,12,-6.065714285714222
15.020020999999929,629.43,5.0822319538420375,1.0676845798685017,-5,11,-6.230000000000302
15.230020999999965,629.64,15.664490911300119,1.13384926382697,-12,11,-6.214536842105218
15.42002100000002,629.83,13.39821321471407,1.2168796703457188,-6,7,-6.577590909090787
15.61002099999996,630.02,5.682108063106185,1.311816265582909,-1,0,-6.60081818181817
15.85002099999997,630.26,10.227794513591133,1.438895367982764,-5,0,-6.77000000000001
