report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
7.2151380000000245,544.03,7.707586376752584,2.6867429592773795,0,7,-1.850750000000005
7.455138000000034,544.27,6.428571428571428,2.2796676576708785,-2,9,-2.247708333333321
7.625138000000106,544.44,6.119817674354926,1.9500323549743754,-3,9,-2.6784759358290557
7.815138000000047,544.63,5.450086593582804,1.6859653432883346,-4,8,-2.9784090909091105
8.025138000000084,544.84,5.330289841642607,1.4637534945359558,-8,5,-3.411184210526301
8.225138000000015,545.04,1.607142857142857,1.2670397073402553,-15,2,-3.8191166666665595
8.455138000000034,545.27,11.018016322073105,1.0989215863467166,-8,-2,-4.1299999999999955
8.60513800000001,545.42,14.55329754343513,0.9525746102065449,-6,-5,-4.440882352941287
8.825138000000038,545.64,14.990430621035594,0.8281324205364519,0,-11,-4.635476190476197
9.015138000000093,545.83,10.290735381588506,0.6966397702175633,-9,-13,-4.83452380952383
9.205138000000034,546.02,4.821428571428571,0.596401915951704,-5,-14,-5.061710526315778
9.455138000000034,546.27,3.214285714285714,0.5235859687544395,4,-16,-5.308823529411711
9.60513800000001,546.42,3.4092648378637107,0.4765122551524755,-5,-19,-5.491176470588243
9.815138000000047,546.63,3.214285714285714,0.4564491337071135,11,-21,-5.9359090909090355
10.025138000000084,546.84,2.5411159769210188,0.4598565671284938,27,-18,-6.191315789473663
10.215138000000024,547.03,3.4092648378637107,0.4860518664509195,19,9,-6.454400000000021
10.445138000000043,547.26,3.7690840927152554,0.5277248920946594,26,20,-6.670600000000036
10.615138000000002,547.43,6.626419755456953,0.5791612644496227,23,17,-6.815669642856733
10.805138000000056,547.62,2.272843225242474,0.6258914274265515,28,13,-6.950142857142907
11.025138000000084,547.84,5.330289841642607,0.6758683503204951,11,5,-7.088947368421032
11.215138000000024,548.03,6.224437520690491,0.6962059602778791,14,-9,-7.14153846153846
11.465138000000024,548.28,4.821428571428571,0.6992887645029003,25,-28,-7.062352941176584
11.625138000000106,548.44,5.0822319538420375,0.6618610746677284,32,-39,-7.176867167919795
11.825138000000038,548.64,2.272843225242474,0.6002579084890484,22,-57,-7.18936363636368
12.015138000000093,548.83,4.097426394851344,0.5439471718028152,25,-70,-7.5443181818181415
12.205138000000034,549.02,5.794635978424268,0.49862921532670657,14,-82,-7.832819548872237
12.465138000000024,549.28,5.905019915638019,0.46313452775659314,8,-94,-8.310000000000002
12.60513800000001,549.42,7.623347930763058,0.4503346441129834,8,-98,-8.788041666667084
12.815138000000047,549.63,19.18500490657498,0.47023580712896723,-9,-64,-9.281357142857189
13.015138000000093,549.83,29.06219140718324,0.5258369306170925,-4,-30,-9.612500000000011
13.225138000000015,550.04,41.92456326668223,0.6314599201657011,3,-19,-9.748589743589719
13.465138000000024,550.28,50.516465289112645,0.7840819049207596,43,-7,-9.630625000000009
13.615138000000002,550.43,52.0029311379539,1.0074420944361597,43,0,-9.167619047619098
13.825138000000038,550.64,54.27528682746948,1.3094328777030826,26,6,-8.419500000000085
14.025138000000084,550.84,56.44481569982981,1.7115769680646524,85,10,-7.163857142857182
14.215138000000024,551.03,55.487174469531645,2.270972778048483,48,17,-5.82556390977436
14.455138000000034,551.27,50.01546317012818,3.1227844901576303,61,29,-4.193352272727225
14.615138000000002,551.43,48.28120356149936,4.566437185309809,59,35,-2.539375000000348
14.85513800000001,551.67,47.98606701482234,7.610623845198673,55,44,-0.6665000000002692
15.055138000000056,551.87,47.810811794925584,18.380996079601253,44,49,0.7448803827750226
15.245137999999997,552.06,46.37101514867199,,35,55,1.824782608695557
15.465138000000024,552.28,45.20044642636682,,28,63,2.6256250000000136
15.625138000000106,552.44,42.91402475191721,,20,69,3.1625000000000796
15.815138000000047,552.63,38.09979511434546,,13,74,3.410000000000025
16.015138000000093,552.83,34.05474658995604,,11,78,3.2930000000000064
16.235138000000006,553.05,30.577978270350716,,8,81,2.8944736842105385
16.465138000000024,553.28,29.195199843082953,,9,81,2.2649999999999864
16.625138000000106,553.44,28.044527732060054,,7,80,1.5300000000000296
16.815138000000047,553.63,26.868621692090066,,2,78,0.7049999999999841
17.015138000000093,553.83,25.71428571428571,,-1,75,-0.160000000000025
17.235138000000006,554.05,25.001275477667217,,-4,70,-0.9937499999999773
17.465138000000024,554.28,25.027089914567306,12.117801304302475,-4,62,-1.6688235294117248
17.625138000000106,554.44,25.964187462969928,7.60305390008283,-15,56,-2.1899999999999977
17.815138000000047,554.63,26.530029673745105,5.840621202885583,-13,47,-2.5609999999999786
18.015138000000093,554.83,26.554357995843702,5.01166372456284,-10,38,-2.8063636363637556
18.215138000000024,555.03,28.319480657206224,4.626999430012329,-16,31,-2.8700000000000045
18.455138000000034,555.27,30.704421173372356,4.542728300622932,-9,18,-2.8373913043478183
18.625138000000106,555.44,32.203068604575876,4.667314808618083,-14,8,-2.6499999999999773
18.825138000000038,555.64,28.74944542499729,4.986409311193427,-10,6,-2.341500000000053
18.995137999999997,555.81,25.588419634431414,5.521331425957958,-5,3,-2.0312500000001705
19.215138000000024,556.03,26.98851796673571,6.354219922605818,-9,3,-1.599999999999966
19.455138000000034,556.27,28.159417716324477,7.597333720837532,6,6,-1.2200000000000273
19.625138000000106,556.44,29.590638170660306,9.501343505129055,7,5,-0.8516666666666879
19.805138000000056,556.62,30.19547286651847,12.52519852028566,7,4,-0.5696666666666488
20.005138000000102,556.82,30.49339172305223,17.670470466014677,7,3,-0.2501515151514013
20.215138000000024,557.03,30.38732743048238,27.88285661618259,11,3,-0.03499999999996817
20.455138000000034,557.27,28.839147500774505,,10,2,0.109800000000007
20.60513800000001,557.42,27.906035390655006,,13,1,0.20833333333325754
20.84513800000002,557.66,26.038690306103014,,15,0,0.24825000000004138
21.025138000000084,557.84,24.975434359157227,,13,0,0.2366666666666788
21.215138000000024,558.03,24.400006795750137,,14,-1,0.1959523809523489
21.465138000000024,558.28,24.871801404442756,,19,-2,0.1220000000000141
21.615138,558.43,25.38573589113961,,17,-3,0.03333333333330302
