report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
27.849791042884895,633.85,47.41752372406691,4,-21,3.052863001010735
28.039606787560334,634.04,45.72596809432541,5,-16,3.0836686765241708
28.27937404399255,634.28,45.82471316587473,7,-10,3.1199836297886057
28.44920918396544,634.45,46.690196934644845,6,-7,3.161725769603012
28.63902492864088,634.64,47.90525965967854,6,-4,3.207658410159846
28.8488212780191,634.85,49.80846605564486,5,-2,3.2585941709451083
29.038637022694537,635.04,49.58758485174057,5,-1,3.316296700766401
29.278404279126754,635.28,47.66201558465437,8,1,3.3786074349733246
29.448239419099643,635.45,46.0636413684638,11,3,3.4444334555887277
29.697996977883193,635.7,43.92530475658858,12,5,3.515092706419699
29.8478515131533,635.85,42.475420563436636,12,7,3.5888198625808023
30.047657560180074,636.05,40.95850158441855,13,9,3.66711646816549
30.277434514260957,636.28,40.242805796407225,13,10,3.746218332980913
30.447269654233846,636.45,39.49780412392877,13,9,3.8276877569610734
30.64707570126062,636.65,37.81057614434547,13,8,3.905267703808417
30.856872050638835,636.86,36.0623662590807,13,8,3.981685331785098
31.046687795314277,637.05,34.337990280891695,15,9,4.055394052174127
31.27646474939516,637.28,32.46269444473524,16,11,4.129128131551391
31.45629019171938,637.46,31.513936421455032,16,13,4.200623625606596
31.64610593639482,637.65,30.809393859665597,16,15,4.271737044942277
31.845911983421708,637.85,29.98086124207119,13,15,4.340534035866248
32.03572772809714,638.04,29.56880811370837,11,13,4.405734334269142
32.295475589232026,638.3,30.302208699050578,7,10,4.470229933069672
32.44533012450225,638.45,30.641264943649745,5,9,4.533210881486249
32.63514586917769,638.64,30.893115192976744,2,8,4.598748698341109
32.864922823258574,638.87,30.259559545332962,0,8,4.666282575977669
33.064728870285464,639.07,29.69954777021195,0,7,4.7386390141355195
33.29450582436623,639.3,30.08835840029312,1,5,4.812712991525803
33.45435066198779,639.46,29.937754302102572,1,3,4.89100850852544
33.644166406663224,639.65,30.872206144765517,0,2,4.972079284831685
33.85396275604145,639.86,30.997448874620215,-3,2,5.051850028828397
34.053768803068216,640.06,31.411318316290814,-4,2,5.127959400050553
34.2835457571491,640.29,32.10265342838279,-5,2,5.204068153765011
34.45338089712199,640.46,33.19051568795901,-5,1,5.2715547568027805
34.64319664179743,640.65,35.06371751132908,-5,1,5.3349361120800385
34.85299299117565,640.86,38.014959125940656,-5,1,5.39298904970715
35.04280873585109,641.05,39.70976496623304,-5,1,5.446346669240966
35.282575992283306,641.29,39.77475644174329,-3,2,5.498601757896705
35.452411132256195,641.46,39.758518532741725,-2,2,5.549673988272627
35.64222687693163,641.65,39.136486056061884,-1,3,5.6017632119916385
35.86201352866119,641.87,39.30113333776333,0,3,5.656654461081309
36.05182927333662,642.06,38.78845195547304,1,3,5.714828572857735
