report_t_s,t,IAS_kmh,pitch,roll
0.039709000000016204,399.86,33.82644403904333,0,0
0.22970900000001393,400.05,33.82644403904333,1,0
0.42970900000000256,400.25,33.61580463752983,2,0
0.6397089999999821,400.46,33.20996515677614,2,0
0.8797089999999912,400.7,32.8777594480909,3,0
1.0397090000000162,400.86,32.581823999003504,3,0
1.229709000000014,401.05,32.122761575314314,3,1
1.4397089999999935,401.26,31.799505435122217,4,1
1.639708999999982,401.46,31.554890222258344,4,1
1.8697090000000003,401.69,31.431868739369914,4,0
2.0297090000000253,401.85,31.287732322390365,3,0
2.2497089999999957,402.07,31.0390841504378,3,0
2.4397089999999935,402.26,30.725444401561866,2,0
2.639708999999982,402.46,30.662331474116108,2,-1
2.8697090000000003,402.69,30.620183919521224,0,-1
3.0297090000000253,402.85,30.577978270350716,0,-1
3.2497089999999957,403.07,30.725444401561866,0,-1
3.4397089999999935,403.26,30.556853585086408,-1,-1
3.629708999999991,403.45,30.620183919521224,-1,-1
3.8597090000000094,403.68,30.872206144765517,-2,-1
4.039709000000016,403.86,31.0390841504378,-2,-1
4.229709000000014,404.05,31.08066365220061,-2,-1
4.429709000000003,404.25,31.328981822600237,-2,-2
4.619709,404.44,31.840091929541167,-2,-2
4.859709000000009,404.68,32.001923172439085,-3,-2
5.059708999999998,404.88,32.08253267840967,-2,-2
5.239709000000005,405.06,32.26316769624332,-2,-1
5.429709000000003,405.25,32.26316769624332,-2,-1
5.629708999999991,405.45,32.30317163931715,-1,-1
5.859709000000009,405.68,32.32315504465516,-1,-1
6.029709000000025,405.85,32.48257971119101,-1,0
6.229709000000014,406.05,32.363084837575066,-1,0
6.419709000000012,406.24,32.48257971119101,0,0
6.639708999999982,406.46,32.48257971119101,0,0
6.859709000000009,406.68,32.52231376850582,1,0
7.029709000000025,406.85,32.73998912270898,1,0
7.229709000000014,407.05,32.77941115881075,1,0
7.429709000000003,407.25,32.77941115881075,1,0
7.629708999999991,407.45,32.52231376850582,2,0
7.859709000000009,407.68,32.42288732437288,1,0
8.029709000000025,407.85,32.203068604575876,1,0
8.229709000000014,408.05,31.98173904985564,2,0
8.419709000000012,408.24,31.921110106137654,2,0
8.629708999999991,408.45,31.65704293434462,2,0
8.869709,408.69,31.452405735183625,0,0
9.029709000000025,408.85,31.287732322390365,1,0
9.239709000000005,409.06,31.20506974116578,0,0
9.429709000000003,409.25,31.287732322390365,0,0
9.629708999999991,409.45,31.24642836732361,0,0
9.85970900000001,409.68,31.452405735183625,0,0
10.019708999999978,409.84,31.73852837913991,-1,0
10.239709000000005,410.06,31.880626754267208,-1,0
10.429709000000003,410.25,32.001923172439085,-1,0
10.619709,410.44,32.243147112437484,-1,0
10.85970900000001,410.68,32.48257971119101,-2,0
11.029709000000025,410.85,32.77941115881075,-2,0
11.229709000000014,411.05,32.936627462013,-2,0
11.439708999999993,411.26,33.014954867422716,-1,0
11.639708999999982,411.46,33.112603571844396,-2,1
11.879708999999991,411.7,33.44247650360059,-1,1
12.049709000000007,411.87,33.63500818359056,-1,1
12.239709000000005,412.06,33.67338242103797,0,1
12.439708999999993,412.26,33.558128064355344,0,1
12.629708999999991,412.45,33.32642360356241,0,1
12.889708999999982,412.71,32.89739382395151,1,2
13.029709000000025,412.85,32.73998912270898,1,2
13.239709000000005,413.06,32.383031270801595,2,3
13.439708999999993,413.26,32.18301063401911,2,3
13.64970900000003,413.47,31.799505435122217,2,3
13.879708999999991,413.7,31.452405735183625,2,4
14.029709000000025,413.85,31.472929330017006,2,4
14.249708999999996,414.07,31.328981822600237,2,4
14.419709000000012,414.24,31.24642836732361,3,4
14.639708999999982,414.46,31.10143255772726,1,3
14.879708999999991,414.7,31.24642836732361,1,2
15.049709000000007,414.87,31.328981822600237,0,2
15.249708999999996,415.07,31.452405735183625,0,2
15.439708999999993,415.26,31.63663877951174,-1,1
15.629708999999991,415.45,31.677433946400573,0,1
15.869709,415.69,32.223114089619784,-2,0
16.029709000000025,415.85,32.363084837575066,-2,0
16.229709000000014,416.05,32.46269444473524,-4,0
16.439708999999993,416.26,32.66100230287753,-4,0
16.62970899999999,416.45,32.81878584106415,-4,0
16.84970900000002,416.67,33.05404896621932,-3,0
17.029709000000025,416.85,33.22940324164607,-3,0
17.229709000000014,417.05,33.57736459678315,-2,0
17.429709000000003,417.25,33.76912723304576,-2,0
17.639708999999982,417.46,33.9598070503641,-2,0
17.84970900000002,417.67,34.03577986802256,-1,0
18.029709000000025,417.85,33.9788161797846,0,1
18.239709000000005,418.06,34.20610176502408,0,1
18.429709000000003,418.25,33.90271571206444,1,1
18.62970899999999,418.45,33.596590114875326,2,1
18.85970900000001,418.68,33.46177952194877,2,1
19.039709000000016,418.86,33.03450769997325,3,1
19.229709000000014,419.05,32.81878584106415,4,1
19.429709000000003,419.25,32.62143717351071,3,1
19.62970899999999,419.45,32.581823999003504,3,1
19.85970900000001,419.68,32.32315504465516,4,1
20.039709000000016,419.86,32.18301063401911,4,0
20.229709000000014,420.05,31.880626754267208,4,0
20.429709000000003,420.25,31.411318316290814,3,0
20.639708999999982,420.46,30.76744776280175,3,0
20.87970899999999,420.7,29.8297144177563,4,-1
21.029709000000025,420.85,29.39358400420481,4,-1
21.219709000000023,421.04,28.433259663676285,4,-1
21.439708999999993,421.26,27.179251915641046,4,-1
21.62970899999999,421.45,26.038690306103014,5,-2
21.869709,421.69,24.819822661307946,4,-2
22.029709000000025,421.85,23.972840180640475,4,-2
22.219709000000023,422.04,22.841791719994113,5,-2
22.429709000000003,422.25,21.68154251233721,4,-2
22.62970899999999,422.45,20.76886283033585,3,-3
22.85970900000001,422.68,19.976468937840085,3,-2
23.029709000000025,422.85,19.45240463074854,2,-2
23.229709000000014,423.05,19.117570585773727,1,-2
23.439708999999993,423.26,18.84542046357628,0,-1
23.62970899999999,423.45,18.742345376288466,-1,-1
23.869709,423.69,18.879653771470817,-3,-1
24.039709000000016,423.86,19.117570585773727,-4,-1
24.229709000000014,424.05,19.650566668881666,-6,0
24.439708999999993,424.26,20.39235676143673,-7,0
