report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
10.83575600000006,683.62,51.3908902135269,-2,2,7.309831044316241
11.045756000000097,683.83,50.56756946534659,0,2,7.295611816727339
11.285756000000106,684.07,49.76955825172079,2,1,7.242183632804228
11.435756000000083,684.22,49.20849929698349,0,1,7.186075134995252
11.65575600000011,684.44,49.83438771550817,-1,1,7.115507640936746
11.83575600000006,684.62,50.54202383630267,-2,1,7.041151187213699
12.035756000000106,684.82,51.01254722604818,-2,1,6.971979214805971
12.26575600000001,685.05,51.46622505516187,0,1,6.904915659005383
12.435756000000083,685.22,51.91593848104208,0,1,6.869783836375232
12.635756000000015,685.42,51.99051252735581,-1,1,6.829909866543388
12.845756000000051,685.63,51.94080839311815,-2,1,6.8045856247944805
13.045756000000097,685.83,51.753992747479124,0,1,6.79382995672774
13.295756000000097,686.08,51.3783236672543,-3,1,6.815165618476375
13.435756000000083,686.22,51.42857142857142,-2,1,6.863373948759416
13.65575600000011,686.44,51.65408147139063,-2,1,6.965467306456587
13.845756000000051,686.63,52.102173463223544,0,1,7.117234228526076
14.035756000000106,686.82,52.337119782644294,-2,1,7.341638922527749
14.295756000000097,687.08,52.521861337612044,0,2,7.667861508892341
14.435756000000083,687.22,52.632395015826894,-1,2,8.099484706962244
14.645756000000006,687.43,52.90161618417682,-1,2,8.728615757739615
14.845756000000051,687.63,52.70595535223545,0,2,9.64890435521403
15.035756000000106,687.82,52.5832976217307,0,2,11.037304898841167
15.275756000000001,688.06,52.34945616932891,2,2,13.221983870862685
15.445756000000074,688.23,51.95323888471483,2,1,17.038064173750136
15.645756000000006,688.43,51.30285974843262,3,1,24.751949701185705
15.845756000000051,688.63,50.54202383630267,5,1,
16.035756000000106,688.82,49.50939150240867,6,1,
16.275756,689.06,47.864804823756735,8,1,
16.445756000000074,689.23,46.42668265388878,8,1,
16.645756000000006,689.43,44.24753538622351,10,2,
16.83575600000006,689.62,42.15496194194143,12,3,
17.045756000000097,689.83,39.855846753119714,13,4,
17.285756000000106,690.07,37.12117327216424,14,5,
17.455756000000065,690.24,35.118921509055255,15,5,
17.65575600000011,690.44,32.77941115881075,15,6,
17.83575600000006,690.62,30.76744776280175,15,7,
18.055756000000088,690.84,28.296669956237693,15,8,
18.275756,691.06,26.211706762982285,14,8,
18.455756000000065,691.24,24.68939704672053,12,9,
18.6657560000001,691.45,23.345098467322423,11,9,
18.855756000000042,691.64,22.614504556291532,8,8,15.052551859819062
19.045756000000097,691.83,22.094561386394226,5,8,7.2069193380011125
19.285756000000106,692.07,22.03603264414621,2,6,4.54645512151175
19.465756000000056,692.25,22.413737701577173,-2,5,3.253997859397361
19.65575600000011,692.44,23.094816208714146,-5,4,2.5334874955653053
19.84575600000005,692.63,24.107142857142858,-9,3,2.1088762471460623
20.045756000000097,692.83,25.86451650979995,-13,2,1.8333506146258254
20.26575600000001,693.05,27.65033121549416,-17,1,1.6577245288288172
20.445756000000074,693.23,29.48132624117808,-20,0,1.5534655721372832
20.635756000000015,693.42,31.900874852055868,-22,-1,1.4983503058231582
20.855756000000042,693.64,34.31918009581492,-25,-1,1.4857665098628794
21.055756000000088,693.84,36.68371781950712,-27,-1,1.5041144228476888
21.275756,694.06,39.30113333776333,-26,-1,1.5531009286712139
21.445756000000074,694.23,41.59986141067966,-23,-1,1.6382755748609596
21.645756000000006,694.43,44.596404403430164,-22,-2,1.7557007579785995
21.84575600000005,694.63,47.1580738428896,-20,-1,1.900759090177422
