report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,vario
7.173137188630774,390.16,36.026536775560544,,17,2,1.19
7.36294787357386,390.35,38.3868350758806,,22,0,1.67
7.562748594566574,390.55,39.74227398925147,,25,-2,1.97
7.7925194237081685,390.78,37.96396653541409,,28,-4,2.07
7.972340072601629,390.96,34.39435911273112,,29,-4,2.01
8.162150757544715,391.15,31.65704293434462,,31,-5,1.87
8.371941514587112,391.36,26.038690306103014,,29,-6,1.56
8.561752199530199,391.55,23.999760840645123,,29,-6,1.17
8.791523028671794,391.78,23.206386018525507,,23,-7,0.93
8.961353641515627,391.95,23.31742199230753,,17,-8,0.83
9.151164326458712,392.14,19.285714285714285,,12,-7,0.67
9.36095508350111,392.35,16.779064032177672,,7,-6,0.4
9.550765768444197,392.54,21.472054096961873,,3,-5,0.01
9.79052663363542,392.78,24.400006795750137,,-1,-4,-0.44
9.960357246479251,392.95,20.073207851994848,,-4,-2,-0.62
10.150167931422338,393.14,22.5,,-6,0,-0.88
10.359958688464737,393.35,26.98851796673571,29.37323034311609,-8,3,-1.24
10.569749445507076,393.56,29.017719779894662,13.729364638784363,-9,4,-1.61
10.779540202549418,393.77,30.49339172305223,9.164580913474124,-10,5,-1.91
10.959360851442877,393.95,30.830345507010335,7.048206269798831,-11,5,-2.16
11.149171536385964,394.14,31.63663877951174,5.8640625812899785,-10,5,-2.36
11.35896229342836,394.35,32.223114089619784,5.15281746900572,-9,5,-2.65
11.548772978371447,394.54,33.32642360356241,4.712629377913472,-8,5,-2.96
11.798523879612354,394.79,35.137303568156966,4.4524749618236665,-11,5,-3.01
11.948374420356876,394.94,36.2409823407204,4.302434279352427,-11,6,-2.93
12.148175141349588,395.14,37.086366726046045,4.246812531286205,-10,7,-2.83
12.357965898391987,395.35,38.04891621991622,4.262006594693471,-10,8,-2.74
12.547776583335073,395.54,39.03736436193574,4.349559920270488,-8,8,-2.58
12.787537448526296,395.78,39.3995914461362,4.489220608084604,-6,8,-2.39
12.957368061370127,395.95,37.38118933804181,4.691625091757429,-4,7,-2.3
13.147178746313214,396.14,39.08695662969206,4.9533295446345855,-1,6,-2.06
13.35696950335561,396.35,39.66095146902771,5.275823082706199,1,6,-1.67
13.546780188298698,396.54,39.74227398925147,5.644963563977502,2,5,-1.21
13.806521125589232,396.8,39.46509372152788,6.050123590032152,2,3,-0.92
13.956371666333753,396.95,39.350393185806304,6.452877969111811,2,1,-0.94
14.156172387326466,397.15,39.25181167013511,6.839064631397914,2,-1,-1.0
14.355973108319237,397.35,39.432356184809876,7.163000092345994,3,-4,-0.96
14.545783793262324,397.54,39.432356184809876,7.398070329173093,2,-6,-0.91
14.775554622403918,397.77,36.45416642854421,7.544067087712598,3,-7,-0.88
14.965365307347005,397.96,35.90085198807109,7.567049858402974,2,-8,-0.85
15.155175992290092,398.15,36.41872240807927,7.465842941451659,0,-9,-0.99
15.344986677233178,398.34,35.93680678124662,7.259410822680911,-1,-10,-1.13
15.54478739822595,398.54,35.44834017875267,6.989682759527478,-1,-10,-1.21
15.774558227367544,398.77,35.48475348078153,6.6813998794096765,-1,-9,-1.36
15.944388840211376,398.94,34.130508077563874,6.374101554160872,-1,-9,-1.54
16.14418956120409,399.14,31.840091929541167,6.075139160188939,-1,-8,-1.74
16.35398031824649,399.35,30.472208398701227,5.8037652231618955,0,-6,-1.91
16.5537810392392,399.55,29.67779782385259,5.54749806293258,0,-5,-2.05
16.783551868380798,399.78,29.08440172101513,5.3208961511826605,0,-3,-2.29
16.95338248122463,399.95,29.03996410648819,5.127023668277127,0,-2,-2.42
17.153183202217342,400.15,28.97317989212134,4.9609755692927795,0,-1,-2.52
17.36297395925974,400.36,29.30557906415968,4.816544909801749,0,1,-2.59
17.552784644202827,400.55,30.830345507010335,4.702391961279528,-1,2,-2.63
17.78255547334442,400.78,31.81980515339464,4.617237199047969,-2,5,-2.72
17.952386086188255,400.95,32.26316769624332,4.565207979564171,-2,6,-2.73
18.152186807180968,401.15,34.63756402861977,4.5292466299669805,-1,7,-2.63
18.361977564223366,401.36,35.155676015722534,4.522301426179207,-2,8,-2.55
18.551788249166453,401.55,35.63003455295683,4.542314281287347,-3,9,-2.44
18.791549114357732,401.79,36.71890604612956,4.587106595890099,-3,10,-2.38
18.941399655102252,401.94,35.06371751132908,4.648737202989216,-4,10,-2.46
19.151190412144594,402.15,34.31918009581492,4.74526788165779,-3,10,-2.49
19.34100109708768,402.34,34.674828766700486,4.873430489212622,-3,10,-2.45
19.560781890179705,402.56,34.431887066188736,5.036460789616953,-2,9,-2.31
19.790552719321354,402.79,34.98997669887414,5.228340690637689,-1,8,-2.15
19.950393296115504,402.95,35.155676015722534,5.433722917003731,-1,6,-2.04
20.15019401710822,403.15,35.539303479904255,5.667598668117209,0,4,-1.88
20.359984774150615,403.36,35.502946126673336,5.923423105700494,1,2,-1.68
20.5497954590937,403.55,35.357142857142854,6.199268090346095,1,0,-1.52
20.779566288235298,403.78,34.87907316569578,6.4883357235821055,1,-1,-1.36
20.939406865029504,403.94,34.37557977247624,6.7767174402143056,2,-2,-1.27
21.149197622071842,404.15,33.9217568344373,7.0504992657562156,3,-3,-1.15
21.33900830701493,404.34,33.71171297689772,7.297325046398699,3,-3,-1.18
21.558789100106953,404.56,33.151582518326144,7.476666361471123,3,-4,-1.29
