report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
0.222998667506143,514.82,43.28856514657167,5.658045556214422,0,1,-2.294791666666697
0.40281944337063036,515.0,43.079223708257814,5.6504760413843504,0,1,-2.3207142857143026
0.6026203054423839,515.2,42.86886000540795,5.653703613076005,0,1,-2.3042857142856974
0.7924311244104476,515.39,42.67259372363064,5.665080483375432,-1,1,-2.3207142857143026
1.0022220295857776,515.6,42.536186575283715,5.7099594030766445,-1,1,-2.284782608695707
1.2419830640718363,515.84,42.944108193923746,5.766541429957731,-1,1,-2.265947712418324
1.3918337106255947,515.99,43.04923468707494,5.837775945947048,-1,1,-2.250996732026124
1.6016246158009246,516.2,42.62717317459771,5.928498321656416,-1,0,-2.2388636363636465
1.7914354347689883,516.39,42.98919388423475,6.024074885024329,-1,0,-2.16227272727275
2.0112163830478944,516.61,43.92530475658858,6.137853905336829,-1,0,-2.123016666666672
2.2309973313268006,516.83,44.30587098886142,6.249590507313658,0,0,-2.0793833333333396
2.4008280640877118,517.0,44.63982132535013,6.370430141107914,1,0,-2.02928571428572
2.590638883055889,517.19,44.9425653882093,6.496482328343758,1,-1,-2.015714285714296
2.8104198313346815,517.41,44.88505728354303,6.624422166710292,1,-1,-1.9595000000000482
3.000230650302859,517.6,45.08601473283923,6.712017385644427,1,0,-1.9499999999999886
3.249981727892494,517.85,45.08601473283923,6.747481439188865,1,0,-1.9069934640523343
3.399832374446252,518.0,45.3857825778523,6.715138151608543,1,0,-1.8844444444445116
3.5896431934144295,518.19,45.428445080686835,6.574594550188906,1,0,-1.8700000000000045
3.799434098589646,518.4,44.76981946237752,6.319148897442546,2,0,-1.923863636363592
3.9992349606613997,518.6,44.40777389886889,5.97842826973651,3,0,-2.0340740740740557
4.229005952043882,518.83,45.979455538671324,5.59629262958035,3,0,-2.1829777777778077
4.4088267279083695,519.01,46.27343587142562,5.177009108518737,3,0,-2.4653125000000387
4.6186176330837,519.22,46.86964255098541,4.740729604280651,2,3,-2.831992481203031
4.798438408948186,519.4,46.62099547830092,4.299392714130444,4,5,-3.1066666666666265
4.988249227916364,519.59,46.75929597635193,3.8847572215668147,8,5,-3.3378333333333217
5.257980391713152,519.86,44.02808849508018,3.4765678691708795,10,1,-3.5800980392156134
5.417821081370486,520.02,31.697811841043602,3.0773030681344395,18,-3,-3.7305263157894046
5.597641857235088,520.2,19.51868218096787,2.706416545391324,21,-10,-3.8223809523809678
5.787452676203151,520.39,12.654655511804695,2.376442036944502,17,-12,-3.8392857142857224
5.997243581378481,520.6,8.57979502395373,2.0833565830556795,16,-9,-3.8737520128824485
6.227014572760964,520.83,6.7231609275059645,1.820584194265286,8,-7,-3.9716339869279977
6.396845305521874,521.0,6.224437520690491,1.5954529895123055,4,-1,-4.008920454545375
6.586656124490052,521.19,8.194852789702688,1.4149277240605096,-5,3,-3.948409090909081
6.796447029665268,521.4,7.707586376752584,1.2807761004028377,-13,5,-4.12833333333333
6.9862578486334455,521.59,7.187361356249323,1.1872537379363366,-21,10,-4.446666666666658
7.216028840015928,521.82,7.364853795464743,1.14424955810124,-31,18,-4.83298007246384
7.385859572776838,521.99,10.840771256168605,1.1521686393522153,-37,23,-5.3064705882353
7.605640521055745,522.21,19.78157189746795,1.1990207386363478,-41,26,-5.897965367965298
7.795451340023809,522.4,26.359102714591163,1.2726335702759324,-40,23,-6.306136363636369
7.985262158991986,522.59,30.28089163084838,1.3725286023916181,-35,15,-6.591000000000065
8.225023193478044,522.83,35.611906831329115,1.5013762031816942,-28,6,-6.712979539642049
8.394853926238955,523.0,39.08695662969206,1.6627518043097664,-21,3,-6.640454545454588
8.584664745207133,523.19,42.353626992121406,1.8695436717149296,-15,2,-6.4590909090908895
8.804445693485926,523.41,44.52394878384129,2.149926794522042,-10,3,-5.9234210526316815
9.00424655555768,523.61,45.90918275491832,2.5259484742535117,-5,4,-5.1879166666667516
9.234017546940162,523.84,47.1580738428896,3.0514920092696984,0,6,-4.285882352941201
9.393858236597497,524.0,47.66201558465437,3.8289557565324,4,7,-3.330000000000041
9.603649141772827,524.21,47.63491179196799,5.043454278223986,8,7,-2.2672727272728253
9.79345996074089,524.4,46.99347273390036,7.277073707365867,11,8,-1.3638636363635896
