report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
0.1483180000000175,617.61,29.459415181858972,-1,-14,9.463332995281112
0.35831800000005387,617.82,28.36504702723305,-1,-16,9.192384856126596
0.5783179999999675,618.04,27.62696802482853,-1,-19,8.64314500699562
0.7583180000000311,618.22,26.98851796673571,0,-21,7.965561086369331
0.948317999999972,618.41,26.13769709028845,-2,-22,7.208468957281051
1.1483180000000175,618.61,25.63884021462399,0,-23,6.481193184470015
1.3683180000000448,618.83,25.563172050943177,0,-24,5.825133058195207
1.6083180000000539,619.07,25.664013357864608,0,-24,5.2558992485965845
1.7583180000000311,619.22,25.789510504094807,2,-24,4.789310663814246
1.958317999999963,619.42,26.310062481018587,4,-23,4.425797069259353
2.1683179999999993,619.63,26.84457817793046,1,-23,4.147536460489539
2.3683180000000448,619.83,27.65033121549416,14,-22,3.9600279088088346
2.608318000000054,620.07,28.433259663676285,0,-21,3.8707652555174246
2.778318000000013,620.24,29.195199843082953,0,-20,3.8550324498286
2.968317999999954,620.43,29.63425004129856,0,-19,3.902984045706991
3.188317999999981,620.65,29.95931552513665,6,-17,4.0111573864210905
3.3783180000000357,620.84,30.38732743048238,2,-16,4.168112226257591
3.6183180000000448,621.08,31.142928817086585,1,-14,4.375664502447229
3.768318000000022,621.23,30.872206144765517,-3,-13,4.633108708613549
3.9883180000000493,621.45,30.344797910088005,9,-12,4.9188615089628325
4.158318000000008,621.62,30.023906291147252,2,-11,5.198772326054376
4.358318000000054,621.82,29.459415181858972,4,-11,5.4557905511845535
4.598317999999949,622.06,29.03996410648819,4,-10,5.620955209546107
4.768318000000022,622.23,29.03996410648819,5,-10,5.657092519804791
4.968317999999954,622.43,29.43748781359425,4,-11,5.558183600077353
5.158318000000008,622.62,29.91617753944224,6,-12,5.34762229845912
5.358318000000054,622.82,30.19547286651847,4,-12,5.0686973114277745
5.608318000000054,623.07,31.287732322390365,3,-13,4.747750803101443
5.758318000000031,623.22,32.32315504465516,3,-13,4.417809531857391
5.958317999999963,623.42,33.24882996253478,1,-14,4.123645796458578
6.168317999999999,623.63,34.11158348055716,-3,-15,3.886296032063685
6.368318000000045,623.83,34.74923835606373,-4,-15,3.705305993296388
6.608318000000054,624.07,35.63003455295683,-7,-14,3.5735618606662283
6.768318000000022,624.23,36.63087210013334,-7,-14,3.4945392802730955
6.958317999999963,624.42,37.43297581773894,-7,-13,3.455127867534748
7.158318000000008,624.62,38.70512543183238,-10,-12,3.442296026131661
7.358318000000054,624.82,39.268259109226975,-7,-12,3.4577582282203734
7.598317999999949,625.06,39.415977219955884,-6,-11,3.493904705283386
7.758318000000031,625.22,39.57946185865098,-8,-11,3.5359361958831537
7.958317999999963,625.42,40.11423420326363,-7,-10,3.5900519896934995
8.168318,625.63,40.418923949869146,-11,-9,3.635683726144395
8.358318000000054,625.82,40.78471352287346,-9,-8,3.670129776614597
8.618318000000045,626.08,41.692891407019864,-5,-8,3.7059266336646757
8.768318000000022,626.23,42.06295391240057,-6,-7,3.7298881776937733
8.948317999999972,626.41,42.29259867945246,-2,-6,3.756388796692393
9.188317999999981,626.65,42.42978894357027,0,-5,3.7899087769039355
9.388318000000027,626.85,42.50581442819419,-1,-4,3.8128524106386568
9.59831799999995,627.06,43.12416813749594,2,-3,3.839326050431931
9.778318000000013,627.24,43.10919186750533,2,-3,3.8906953949534975
9.948317999999972,627.41,43.46719822381668,2,-2,3.94761970630142
