report_t_s,t,IAS_kmh,pitch,roll,GNSS_alt,GNSS_vz_ms
0.17408770873087592,537.41,33.9598070503641,1,0,772.12,-1.336826373626374
0.36408450648827523,537.6,35.192392136450664,0,-1,771.88,-1.3794345238095502
0.5540813042455608,537.79,36.008608664584415,-1,-3,771.63,-1.4299248120300783
0.7940772593074791,538.03,36.36549160387958,-1,-3,771.42,-1.488714643752246
0.9640743941430708,538.2,36.91184167882238,0,-3,771.2,-1.5299319727891347
1.174070854822164,538.41,36.89434376758606,0,-4,771.0,-1.5804365079365132
1.3640676525795632,538.6,36.09816017981176,0,-4,770.82,-1.6428320802005243
1.5640642817977526,538.8,35.357142857142854,0,-4,770.63,-1.7247338935574135
1.8140600683205748,539.05,34.37557977247624,0,-3,770.46,-1.820150375939826
1.9640575402343587,539.2,34.28152876237748,0,-3,770.29,-1.8853007518797216
2.174054000913452,539.41,32.83845547773624,1,-2,770.15,-1.9798136645962683
2.3640507986708514,539.6,31.534419970203082,0,0,769.98,-2.082112044817921
2.5640474278890406,539.8,31.287732322390365,1,1,769.78,-2.20316326530607
2.8240430458727666,540.06,30.976610251172758,4,2,769.56,-2.3678863826231855
2.954040854864743,540.19,31.142928817086585,2,3,769.26,-2.4415789473684657
3.17403714700474,540.41,32.001923172439085,1,3,768.81,-2.562498805542288
3.3640339447621392,540.6,33.112603571844396,3,5,768.27,-2.678333333333366
3.554030742519425,540.79,34.092648378637115,4,4,767.68,-2.804264232008547
3.8140263605031506,541.05,34.98997669887414,4,4,767.04,-2.9384783387038818
3.964023832416935,541.2,33.28764939194139,3,6,766.42,-3.008796992481231
4.174020293096028,541.41,28.20524267376039,1,9,765.79,-3.093571428571425
4.3640170908534275,541.6,25.48727924006845,-2,12,765.14,-3.1621848739495784
4.574013551532521,541.81,20.985372091929527,-5,15,764.49,-3.2305227354099446
4.814009506594439,542.05,20.9237409101114,-8,19,763.8,-3.2839849624060014
4.964006978508223,542.2,25.07863907302591,-11,20,763.06,-3.2922727272727377
5.174003439187316,542.41,31.94133254092252,-14,23,762.29,-3.2927666666666613
5.364000236944715,542.6,35.430119493828116,-14,26,761.45,-3.2788795518207343
5.5639968661629045,542.8,36.964285714285715,-15,29,760.56,-3.2388220551378515
5.793992989763919,543.03,38.09979511434546,-15,32,759.58,-3.182804511278196
5.963990124599511,543.2,38.72180508157529,-14,32,758.55,-3.1295238095237727
6.1639867538177,543.4,39.350393185806304,-14,32,757.48,-3.0564835164835
6.3539835515751,543.59,40.146415703989696,-14,32,756.38,-2.9664964447317095
6.5739798437150965,543.81,41.38197810937628,-12,30,755.28,-2.8255473098330577
6.803975967316111,544.04,43.98406773237002,-14,29,754.18,-2.6742180451128172
6.963973270690799,544.2,44.856275583062775,-10,27,753.1,-2.5584962406014546
7.153970068448085,544.39,44.98564822160916,-9,26,752.09,-2.4404304029303767
7.363966529127292,544.6,44.88505728354303,-6,27,751.15,-2.3181232492996906
7.553963326884578,544.79,43.9106017252958,-3,26,750.27,-2.1990000000000203
7.793959281946496,545.03,43.034232339629625,-1,23,749.47,-2.090401002506269
7.9639564167820875,545.2,42.38410819577334,1,22,748.8,-2.026609380594323
8.153953214539372,545.39,42.03223981271364,4,21,748.25,-1.9761224489795788
8.343950012296773,545.58,41.30388410109556,6,17,747.81,-1.9379047619047145
8.563946304436769,545.8,40.30693779852145,9,14,747.57,-1.875034013605435
8.803942259498687,546.04,40.082026864306904,10,8,747.43,-1.8272180451127886
8.973939394334279,546.21,40.46682314575983,11,4,747.49,-1.794765306122437
9.163936192091565,546.4,42.03223981271364,10,-1,747.62,-1.7592603049124753
9.363932821309868,546.6,43.019224760327695,11,-7,747.84,-1.7084033613445269
9.573929281988962,546.81,43.079223708257814,12,-13,748.12,-1.6313571428571711
9.783925742668167,547.02,41.20997594450812,13,-20,748.54,-1.5451056211958627
9.953922877503759,547.19,38.90480926149708,13,-23,748.99,-1.4809022556390639
10.163919338182852,547.4,36.59559922522189,13,-26,749.42,-1.4018060200668774
10.363915967401155,547.6,34.93456894170668,12,-30,749.85,-1.3073809523809328
