report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
0.12899300000003677,563.03,22.614504556291532,5.275156077529308,7,-2,-1.2299999999999613
0.35899300000005496,563.26,22.557324933672106,5.313659578023127,6,-3,-1.1930555555555316
0.5189930000000231,563.42,22.81350466057241,5.372542283869195,4,-3,-1.1884150326796998
0.7289930000000595,563.63,22.87004379228917,5.459295098552804,2,-4,-1.174523809523805
0.928993000000105,563.83,22.926443492711417,5.547586453739118,0,-4,-1.1649999999999636
1.1289930000000368,564.03,23.400353215544524,5.6402913915270645,0,-4,-1.1499999999999773
1.3689930000000459,564.27,23.261970256280566,5.715343271978179,-2,-4,-1.12829861111112
1.5389930000001186,564.44,23.206386018525507,5.753264682163684,-1,-4,-1.1040476190475488
1.7189930000000686,564.62,23.234194759501545,5.750929606574854,-2,-3,-1.100476190476229
1.928993000000105,564.83,23.15066832464132,5.684649333284191,-2,-3,-1.0797727272727684
2.1389930000000277,565.04,22.841791719994113,5.538944838680339,0,-2,-1.0963043478261056
2.358993000000055,565.26,22.72843225242474,5.297473591150007,-5,-2,-1.125
2.5389930000001186,565.44,22.298202201715082,4.955331542182457,6,-2,-1.1860526315790594
2.7189930000000686,565.62,21.290852088468917,4.511081283703134,-1,-1,-1.2799999999999727
2.938993000000096,565.84,16.546548440871966,4.025544484685512,-2,4,-1.4399999999999977
3.1289930000000368,566.03,11.19245486559438,3.539225228939377,1,7,-1.6299999999999955
3.358993000000055,566.26,9.091372900969896,3.085528838086537,5,12,-1.8797826086956206
3.528993000000014,566.43,8.11567361118381,2.6862713254397113,2,13,-2.221374269005878
3.7189930000000686,566.62,7.00537330211894,2.340598385718696,4,15,-2.597499999999968
3.928993000000105,566.83,6.327327755902347,2.042221429604128,2,15,-2.960227272727252
4.138993000000028,567.04,6.528245146582468,1.779031072798747,-1,14,-3.3525418060200423
4.368993000000046,567.27,5.450086593582804,1.5557802891695771,-3,9,-3.650576923076983
