report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_vz_ms
4.50847390973566,576.82,7.790914056561957,2.1633249563200296,-6,26,-3.9207699275362415
4.67830464249657,576.99,6.91258280387354,1.9450890071309093,-11,23,-4.09499999999997
4.888095547671901,577.2,6.119817674354926,1.7478331715931361,-19,20,-4.4150000000000205
5.067916323536387,577.38,5.794635978424268,1.5726442540742436,-24,21,-4.77073684210535
5.2777072287117175,577.59,6.818529675727421,1.4388887754087953,-28,26,-5.3349999999999795
5.5174682631977765,577.83,22.81350466057241,1.34532577544974,-27,34,-5.8726143790849505
5.677308952855111,577.99,31.697811841043602,1.2825297098170378,-23,39,-6.314444444444405
5.887099858030441,578.2,35.539303479904255,1.2552070002467057,-13,43,-6.846578947368414
6.086900720102081,578.4,38.13367666405073,1.264174923084286,-3,42,-7.146428571428544
6.276711539070258,578.59,40.033667272760844,1.3078222423704082,2,39,-7.2549999999999955
6.5064825304527405,578.82,41.970744183859054,1.3886854343021546,2,32,-7.207083333333287
6.686303306317228,579.0,43.46719822381668,1.509751710370895,1,27,-6.914523809523814
6.876114125285405,579.19,44.899441215103906,1.6742983203236845,1,22,-6.545476190476165
7.065924944253469,579.38,46.32922062449863,1.9015156810903209,3,17,-5.953999999999951
7.275715849428798,579.59,48.012972577359605,2.2006030094156745,5,12,-5.134999999999991
7.515476883914857,579.83,49.39186937345135,2.5967021609741154,8,7,-4.314444444444462
7.685307616675769,580.0,49.87324494380218,3.1384245374536346,8,5,-3.4950000000000045
7.875118435643946,580.19,49.02444335143814,3.891420290344585,7,2,-2.6299999999999955
8.064929254612009,580.38,47.580657888495416,5.011569160403722,6,-1,-1.8490476190476102
8.27472015978734,580.59,46.04962108466058,6.792591833532881,6,-4,-1.1050000000000182
8.514481194273399,580.83,45.18615831270926,9.895280268057197,6,-7,-0.46849999999994907
8.68431192703431,581.0,43.792799764624434,16.565108036888336,5,-8,0.00925000000000864
8.874122746002486,581.19,42.49062021343592,,6,-8,0.4005263157894774
9.083913651177703,581.4,40.64197055272004,,7,-7,0.625
9.273724470145881,581.59,38.78845195547304,,9,-6,0.7335714285714516
9.493505418424673,581.81,37.034095570080794,,10,-3,0.7608333333333235
9.693306280496426,582.01,34.76781587054561,,10,-2,0.6649999999999636
9.883117099464604,582.2,32.72026029348589,,10,0,0.4647619047619287
10.072927918432667,582.39,30.809393859665597,,9,1,0.27023809523808495
10.282718823607997,582.6,29.195199843082953,,8,1,-0.06403409090910372
10.492509728783213,582.81,28.478643985718595,23.611730073914146,6,2,-0.3587499999999295
10.692310590854968,583.01,27.882886456442368,12.07481813570028,4,2,-0.7286842105263531
10.872131366719568,583.19,27.32142857142857,7.864673042313536,1,2,-1.055526315789507
11.081922271894785,583.4,26.98851796673571,5.801928702304209,-2,3,-1.3789285714285597
11.271733090862961,583.59,27.368656659524575,4.622283029686274,-5,3,-1.7169924812030786
11.51149412534902,583.83,27.97536726245766,3.9070695783062512,-8,3,-2.045000000000016
11.681324858109932,584.0,28.636922701937348,3.4505825297659656,-10,2,-2.328333333333319
11.871135677078108,584.19,29.87297726053035,3.1613998055528034,-12,1,-2.590000000000032
12.0909166253569,584.41,31.287732322390365,2.989844137755838,-14,0,-2.795572082379863
12.280727444325079,584.6,32.16294015459027,2.9086205551688664,-16,-1,-2.9850000000000136
12.51049843570756,584.83,32.936627462013,2.901996811658668,-16,-2,-3.1000000000000227
12.690319211572048,585.01,33.50035219126473,2.971210214282777,-16,-2,-3.1589473684210247
12.87013998743665,585.19,33.788243638331735,3.1060034691571534,-17,-1,-3.1399999999999864
13.099910978819018,585.42,34.63756402861977,3.3243331780069263,-17,0,-3.018875598086197
13.269741711580043,585.59,35.192392136450664,3.632756134944987,-16,1,-2.8258971291865578
13.5095027460661,585.83,35.84685218013556,4.069893726618153,-13,1,-2.503695652173917
13.679333478827013,586.0,35.75667127706837,4.667388211871297,-11,0,-2.1691666666666265
13.86914429779519,586.19,35.77472564392296,5.480560339109184,-7,-1,-1.766999999999996
14.078935202970406,586.4,36.151784611720686,6.601603373791053,-3,-2,-1.388768115942014
14.298716151249312,586.62,35.81080707078834,8.123498032704122,2,-2,-0.9479326923076883
14.528487142631795,586.85,35.430119493828116,10.181021739948392,6,0,-0.607816742081468
14.678337789185553,587.0,34.80494115167311,12.679222429262744,9,2,-0.3643333333333203
14.878138651257308,587.2,33.9788161797846,15.382661594031921,12,6,-0.1723809523809905
